id,rgb_luminance,ir_luminance,rgb_gray_sd,gradient_corr,edge_distance_median_norm_diag,edge_distance_p90_norm_diag,phase_dx_norm,phase_dy_norm,phase_response,phase_shift_norm,rgb_shape,ir_shape,rgb_gt_n,ir_gt_n,matched_gt_n,identical_label_bytes
010100,29.56603240966797,51.35227966308594,16.111183166503906,0.41201636714170836,0.002209708691207961,0.026972932033800103,-0.00017600634028074323,0.0036732165689678633,0.21784222900867461,0.0036774309231254174,"[1024, 1280]","[1024, 1280]",4,4,4,True
010106,45.4731330871582,28.652790069580078,27.107120513916016,0.26417659073580135,0.002209708691207961,0.03782412011534439,0.0018842647819850456,0.0033582306667806704,0.13672523625195027,0.003850735901088946,"[1024, 1280]","[1024, 1280]",8,8,8,True
010124,37.152225494384766,50.13589096069336,19.920759201049805,0.3719152782017764,0.002209708691207961,0.02576941016011038,0.00035043632932474367,0.003783767613300526,0.26798263400793076,0.0037999609172164597,"[1024, 1280]","[1024, 1280]",1,1,1,True
010128,32.90871810913086,40.62602996826172,20.798032760620117,0.19503987904288916,0.003125,0.026882266459508208,-0.0019327951084640027,0.0027421255841806767,0.20091168507933616,0.0033548397354747953,"[1024, 1280]","[1024, 1280]",6,6,6,True
010213,35.23415756225586,40.14836120605469,20.773895263671875,0.3200081561536881,0.003125,0.026516504294495532,0.0009546171446380037,0.004225972171633163,0.22083898559212684,0.004332451348631018,"[1024, 1280]","[1024, 1280]",6,6,6,True
010215,28.07386589050293,42.06859588623047,15.49401569366455,0.28222675278054316,0.002209708691207961,0.03542432515235823,-0.0017915583637094557,0.004024706282035417,0.37611677795648574,0.00440544458905485,"[1024, 1280]","[1024, 1280]",5,5,5,True
010241,38.44820785522461,30.94109344482422,24.19578742980957,0.3149915630283739,0.003125,0.029481191037676886,0.000445535973610145,0.0019329703442134694,0.2791538995504379,0.0019836523524522833,"[1024, 1280]","[1024, 1280]",3,3,3,True
010246,32.778167724609375,44.843658447265625,22.04496192932129,0.29317781946098714,0.002209708691207961,0.028124999999999997,-0.0005845929687448681,0.004260466442958677,0.2222314667701721,0.004300386407136329,"[1024, 1280]","[1024, 1280]",2,2,2,True
010249,36.47888946533203,23.109397888183594,24.30908203125,0.28638123060921133,0.003125,0.03430390375015648,-0.0002403259467180341,0.0028713446968575695,0.24631380587816237,0.0028813845506696963,"[1024, 1280]","[1024, 1280]",7,7,7,True
010290,38.95091247558594,52.57637405395508,24.68613624572754,0.25277045725555664,0.003125,0.02660841619676,0.02800616863155838,0.0794686953939645,-0.025202538520097732,0.08425923705468737,"[1024, 1280]","[1024, 1280]",3,3,3,True
010310,34.775054931640625,31.048564910888672,21.14677619934082,0.3154370082806224,0.002209708691207961,0.030935921676911452,-0.00012054431149257638,0.004983681869451662,0.17878173008561135,0.004985139507269022,"[1024, 1280]","[1024, 1280]",7,7,7,True
010347,29.311342239379883,51.36116027832031,15.029814720153809,0.39897002954631255,0.002209708691207961,0.02576941016011038,-0.00022744476306870708,0.0037266491448448846,0.2768120402097702,0.0037335833952143738,"[1024, 1280]","[1024, 1280]",5,5,5,True
010352,35.1240348815918,26.666852951049805,21.7157039642334,0.21069298938710293,0.003125,0.028726212985703492,-0.05537114802492375,-0.024351553136475433,0.004827676713466645,0.06048935587156309,"[1024, 1280]","[1024, 1280]",3,3,3,True
010363,38.771759033203125,50.1667366027832,27.933982849121094,0.20480869033226726,0.004419417382415922,0.030777680630612828,0.001499668313175473,0.004350613843294137,0.0910174297913909,0.004601830707773283,"[1024, 1280]","[1024, 1280]",4,4,4,True
010371,38.133365631103516,39.29703140258789,27.36080551147461,0.1907593482985172,0.003125,0.030055287596361478,0.025928610941002895,0.026061623977489835,0.022712003141641617,0.03676276798166819,"[1024, 1280]","[1024, 1280]",3,3,3,True
010446,29.843843460083008,45.37002182006836,16.46497917175293,0.34791950950325834,0.002209708691207961,0.02576941016011038,-0.0012961398655360057,0.0026672174897118595,0.31058258801698685,0.002965472591081652,"[1024, 1280]","[1024, 1280]",5,5,5,True
010451,34.79497528076172,38.39533996582031,20.738454818725586,0.27405317466749685,0.004419417382415922,0.03983608994994363,-0.0012595121280149612,0.0031725307852151553,0.3140947336703539,0.003413403343256502,"[1024, 1280]","[1024, 1280]",8,8,8,True
010453,27.733760833740234,46.0460205078125,12.818596839904785,0.290050583129245,0.002209708691207961,0.025194555463432966,-0.0015185827154009957,0.00309908630542699,0.18719356939196585,0.0034511489959142263,"[1024, 1280]","[1024, 1280]",5,5,5,True
010467,33.23905944824219,31.353065490722656,18.429731369018555,0.22223862541077344,0.003125,0.030935921676911452,-0.002901848774571558,0.0033784424865535454,0.18323541443794966,0.00445360527499155,"[1024, 1280]","[1024, 1280]",6,6,6,True
010481,35.77665328979492,36.30314636230469,20.793392181396484,0.3146534076927654,0.002209708691207961,0.026516504294495532,-0.0001493813345157413,0.0043979097395351555,0.23530609615147113,0.004400445984238402,"[1024, 1280]","[1024, 1280]",3,3,3,True
010511,28.758726119995117,48.855979919433594,15.281826972961426,0.332737849289079,0.002209708691207961,0.024705294220065465,0.0003261125695042999,0.004050667630328774,0.20633531525731086,0.004063773819909522,"[1024, 1280]","[1024, 1280]",6,6,6,True
010512,34.912315368652344,36.020957946777344,20.186803817749023,0.27656793995559553,0.002209708691207961,0.02660841619676,0.0020350152337911707,0.003363569510138742,0.18342403173446656,0.003931270386439619,"[1024, 1280]","[1024, 1280]",7,7,7,True
010519,47.12702560424805,37.40713119506836,35.5864372253418,0.2058383858165099,0.003125,0.028811076429040273,-0.0019031464896036355,0.004356544215737479,0.12098597437143326,0.004754097607808061,"[1024, 1280]","[1024, 1280]",4,4,4,True
010530,29.861759185791016,50.92426300048828,15.651656150817871,0.21956379278592894,0.003125,0.032173844190584375,0.005946969787593926,-0.38101508430433756,0.0297402948141098,0.3810614923041897,"[1024, 1280]","[1024, 1280]",5,5,5,True
010559,39.50655746459961,19.908008575439453,33.89376449584961,0.24327776546033864,0.002209708691207961,0.03101473943949876,-0.00022623827330976455,0.004076290047626685,0.20290893256664277,0.004082563448213701,"[1024, 1280]","[1024, 1280]",7,7,7,True
010565,33.55961990356445,52.526302337646484,19.489370346069336,0.21093226692234607,0.003125,0.03365728004459065,0.1186108844255807,0.1051670836424539,0.06862114422023297,0.1585202112857454,"[1024, 1280]","[1024, 1280]",3,3,3,True
010567,26.329771041870117,42.6759033203125,12.919322967529297,0.22137375251427116,0.003125,0.03163821364268217,-0.0005081862073920363,0.006072692479666575,0.19971577845513822,0.006093918868345925,"[1024, 1280]","[1024, 1280]",5,5,5,True
010569,33.19305419921875,40.73612976074219,17.579912185668945,0.18114381244885955,0.004419417382415922,0.030055287596361478,0.00015454343135852256,-0.006248458730553619,0.10523721672594548,0.006250369603440088,"[1024, 1280]","[1024, 1280]",4,4,4,True
010572,37.76146697998047,41.21574783325195,26.928625106811523,0.2934880314947127,0.002209708691207961,0.026516504294495532,-0.0014530952690931186,0.004369290117844838,0.21691964954137802,0.004604582716702716,"[1024, 1280]","[1024, 1280]",5,5,5,True
010594,34.8256950378418,30.132211685180664,20.1964111328125,0.35365556539521126,0.003125,0.029646353064078555,-0.000740905829626648,0.003683076798710516,0.28897843185812233,0.0037568598794171784,"[1024, 1280]","[1024, 1280]",2,2,2,True
040002,40.48073959350586,80.35985565185547,45.87467575073242,0.2528314892185743,0.003125,0.0489139870078079,-0.001846988847830744,0.00013139399356365544,0.26263228073716166,0.0018516566057332942,"[1024, 1280]","[1024, 1280]",9,9,9,True
040012,17.24700927734375,83.8995590209961,13.188362121582031,0.39653280797713103,0.002209708691207961,0.015467960838455726,-0.0019047019475437743,0.001678972409336943,0.24334135375916957,0.002539062397872834,"[1024, 1280]","[1024, 1280]",11,11,11,True
040020,40.62337112426758,75.09844970703125,46.58332443237305,0.3207245902369598,0.002209708691207961,0.028811076429040273,-0.00026897953134632504,0.0010967555140053876,0.1709860847890377,0.0011292575639704656,"[1024, 1280]","[1024, 1280]",4,4,4,True
040021,50.18379211425781,66.37842559814453,49.70814895629883,0.3636194052896534,0.002209708691207961,0.03101473943949876,0.01931419069358702,0.00741745358308048,-0.018455716595053673,0.0206895282644481,"[1024, 1280]","[1024, 1280]",3,3,3,True
040037,24.86431884765625,72.25233459472656,16.617856979370117,0.5077095775082545,0.002209708691207961,0.016828640022295324,-0.0028651289446228745,0.0013026213873798653,0.2463944949954748,0.0031473459212764065,"[1024, 1280]","[1024, 1280]",1,1,1,True
040059,41.375186920166016,76.26144409179688,38.80662155151367,0.44899685689549246,0.002209708691207961,0.026516504294495532,-0.00291589749827077,0.0016125528159169455,0.26084357433021066,0.0033320841532805566,"[1024, 1280]","[1024, 1280]",2,2,2,True
040064,38.956295013427734,78.21894836425781,42.25627517700195,0.3041854543551103,0.003125,0.0375,0.0005731390953395809,-0.00015783148443366813,0.18789149716496467,0.0005944738851162501,"[1024, 1280]","[1024, 1280]",2,2,2,True
040070,36.902381896972656,78.07884979248047,34.480464935302734,0.3769145740285001,0.002209708691207961,0.040019526483955306,-0.0018926425387194357,-0.0004068132530372637,0.2150525078177452,0.0019358700375327656,"[1024, 1280]","[1024, 1280]",4,4,4,True
040073,51.42679214477539,76.06777954101562,42.8984260559082,0.2673241493323005,0.003125,0.030935921676911452,0.2264873467806272,0.03949905711365727,0.007146456018090248,0.22990583673451193,"[1024, 1280]","[1024, 1280]",1,1,1,True
040074,36.992218017578125,97.17151641845703,33.5233039855957,0.37053821829249267,0.002209708691207961,0.057452425971406984,-0.015002321812017883,-0.017961905924614285,-0.015050741508603097,0.023402985369307936,"[1024, 1280]","[1024, 1280]",3,3,3,True
040082,22.610916137695312,86.063720703125,18.223350524902344,0.426740443826859,0.002209708691207961,0.025194555463432966,-0.005210565903901098,0.00342669228762551,0.146460602581501,0.006236362487297289,"[1024, 1280]","[1024, 1280]",1,1,1,True
040089,44.3776741027832,80.65364837646484,44.82196807861328,0.30279347424305564,0.003125,0.04290478193045619,-0.000959555972214865,0.002783508788082756,0.24377547100186348,0.00294426032088658,"[1024, 1280]","[1024, 1280]",4,4,4,True
040099,35.90161895751953,78.67353820800781,35.303504943847656,0.32812736178982055,0.004419417382415922,0.06408155204503087,-0.003661088781220645,0.005391543104777341,0.18640462927520274,0.00651707818847156,"[1024, 1280]","[1024, 1280]",3,3,3,True
040102,16.458738327026367,83.9409408569336,12.324386596679688,0.3726924796383456,0.002209708691207961,0.017258376589355095,-0.0003914328993780636,-0.0013139900236227575,0.15079009130597115,0.0013710541553475018,"[1024, 1280]","[1024, 1280]",10,10,10,True
040117,17.53875732421875,69.90989685058594,11.003729820251465,0.470470958232463,0.002209708691207961,0.015467960838455726,-0.002485696213278832,0.0035052367246743545,0.25446635141968726,0.004297135110828436,"[1024, 1280]","[1024, 1280]",3,3,3,True
040120,56.68817138671875,75.39888763427734,47.374298095703125,0.22079531547606504,0.004419417382415922,0.03069825422560703,-0.00019560459249490236,0.0006890355181575991,0.16653084687888622,0.0007162618947618308,"[1024, 1280]","[1024, 1280]",3,3,3,True
040137,31.974760055541992,83.81951904296875,33.50740051269531,0.34956149444056883,0.002209708691207961,0.053033008588991064,-0.0002964622432570785,0.0016802447253364329,0.155534285902977,0.0017061981709924328,"[1024, 1280]","[1024, 1280]",7,7,7,True
040152,49.18058395385742,80.33609771728516,33.5963020324707,0.3942155968140209,0.002209708691207961,0.03756504775053533,-0.005228934031780952,0.00033707816291519423,0.24344786457717418,0.005239787476284824,"[1024, 1280]","[1024, 1280]",3,3,3,True
040159,57.99807357788086,78.48131561279297,48.428836822509766,0.1962503297986151,0.004419417382415922,0.03756504775053533,0.00029810595579737864,0.0007499735038002164,0.1619141436740756,0.0008070485842154994,"[1024, 1280]","[1024, 1280]",4,4,4,True
040160,39.6889762878418,79.69255828857422,46.968135833740234,0.31309351202409486,0.002209708691207961,0.03101473943949876,-1.7850106226902085e-05,0.0016768186955591347,0.17252201929688454,0.001676913702033873,"[1024, 1280]","[1024, 1280]",8,8,8,True
040172,37.174129486083984,85.63204956054688,33.33429718017578,0.31931619619608476,0.002209708691207961,0.04826076628587656,0.0023104803265038497,-0.03293345913068411,0.04397453308105469,0.03301440669846426,"[1024, 1280]","[1024, 1280]",5,5,5,True
040180,31.981204986572266,82.68852233886719,27.144855499267578,0.3560766289705494,0.002209708691207961,0.03458741190809165,0.0017542167268632448,-0.0010873240314642984,0.19558595210313798,0.002063867697844649,"[1024, 1280]","[1024, 1280]",5,5,5,True
040194,55.11690139770508,75.08430480957031,52.47352600097656,0.3399742610065879,0.003125,0.04221642526908217,-0.0044608455206289754,0.0005745078291411687,0.2039984580129385,0.004497688517967878,"[1024, 1280]","[1024, 1280]",2,2,2,True
040198,23.812122344970703,82.9195327758789,15.615208625793457,0.3796859705657543,0.002209708691207961,0.02096313728906053,-0.005314536829297278,0.006188255699275747,0.26799244079738854,0.008157132480815543,"[1024, 1280]","[1024, 1280]",5,5,5,True
040222,28.935129165649414,82.25041198730469,23.97823715209961,0.30265227316683657,0.002209708691207961,0.03315298789778721,-0.11562783678118108,0.38700747087636644,0.0034215694665908816,0.4039115981905163,"[1024, 1280]","[1024, 1280]",1,1,1,True
040234,28.56080436706543,84.55120086669922,18.666452407836914,0.4092492807665973,0.002209708691207961,0.025,0.0004603367276327042,-0.00010642456798306554,0.21400851398706436,0.0004724786677491044,"[1024, 1280]","[1024, 1280]",2,2,2,True
040247,45.105777740478516,78.87492370605469,40.06438446044922,0.2806213038378395,0.003125,0.04204257514710534,0.00043997507388047195,0.001485430919213293,0.11364762097597123,0.0015492201526545461,"[1024, 1280]","[1024, 1280]",2,2,2,True
040250,46.383670806884766,74.57160949707031,48.17174530029297,0.346142972470424,0.002209708691207961,0.03983608994994363,0.03391400239079854,-0.06371248162627383,0.004008538201451302,0.07217644957423003,"[1024, 1280]","[1024, 1280]",3,3,3,True
040288,17.763784408569336,62.357879638671875,11.655856132507324,0.44993657196273007,0.002209708691207961,0.015625,-0.0011744901175767986,0.003877368447666907,0.2104425396770239,0.004051347074153045,"[1024, 1280]","[1024, 1280]",4,4,4,True
040293,34.83753967285156,77.73274230957031,29.198871612548828,0.3754157484016897,0.002209708691207961,0.03983608994994363,-0.030102206888906212,0.18264593107882598,0.006227429062128067,0.18510991059160978,"[1024, 1280]","[1024, 1280]",1,1,1,True
040332,20.192760467529297,80.3571548461914,13.19102668762207,0.4193588088970628,0.002209708691207961,0.018221724671391562,-0.002294121573839192,0.00376118317393237,0.24439101576805114,0.0044056205764257984,"[1024, 1280]","[1024, 1280]",1,1,1,True
040339,18.531736373901367,65.8836898803711,12.288942337036133,0.4471817914435615,0.002209708691207961,0.015625,-0.0032544828897651534,0.0030404627902023583,0.20383581653237343,0.004453770633786528,"[1024, 1280]","[1024, 1280]",3,3,3,True
040363,36.68303298950195,75.63888549804688,30.3410587310791,0.3489563127191176,0.002209708691207961,0.030935921676911452,0.0016314367703395226,0.0007006968773318079,0.18888905186206104,0.0017755455639094143,"[1024, 1280]","[1024, 1280]",3,3,3,True
040365,26.031442642211914,77.28791809082031,17.242361068725586,0.3757301594059837,0.002209708691207961,0.025,-0.004818799309697664,0.0051980833404129175,0.2540004020929337,0.007088081348363674,"[1024, 1280]","[1024, 1280]",3,3,3,True
040369,33.160865783691406,75.1624755859375,28.5010986328125,0.3142943400724821,0.002209708691207961,0.03069825422560703,-0.03581906664121082,0.027289455255365525,0.03635236642323434,0.04503021100530286,"[1024, 1280]","[1024, 1280]",2,2,2,True
040397,43.05406188964844,74.1177749633789,46.04664611816406,0.29737951283006137,0.002209708691207961,0.0296545767561772,-0.0007891447794096784,0.0017777052984781605,0.21960447877645492,0.0019449898742941764,"[1024, 1280]","[1024, 1280]",7,7,7,True
040400,44.3244743347168,76.79866027832031,47.129112243652344,0.344107074139992,0.002209708691207961,0.028298078556679426,0.0006367899524666321,0.0015375108477888588,0.2042160239815712,0.0016641637691738366,"[1024, 1280]","[1024, 1280]",5,5,5,True
040426,36.864418029785156,97.62885284423828,36.76966094970703,0.4159995571337426,0.002209708691207961,0.0685366006233166,-0.25526736354755686,0.02283812874885811,-0.0010131652653217315,0.2562869622459753,"[1024, 1280]","[1024, 1280]",3,3,3,True
040428,32.30792999267578,61.92695999145508,33.51823043823242,0.2978591698491607,0.002209708691207961,0.02576941016011038,-0.001035916663075831,0.0023776952344616298,0.23903950050473213,0.0025935608650694336,"[1024, 1280]","[1024, 1280]",6,6,6,True
040438,39.40837860107422,82.49217224121094,46.59797286987305,0.32887192533651427,0.002209708691207961,0.03498023983952443,0.0002853370719534176,0.0017538596669545825,0.19687550336122514,0.0017769189559462156,"[1024, 1280]","[1024, 1280]",5,5,5,True
040443,38.998939514160156,79.20501708984375,40.65484619140625,0.2955759867596993,0.002209708691207961,0.029728589985063197,-0.0028346951770549466,0.004312302650340616,0.18993543818593026,0.005160566916042585,"[1024, 1280]","[1024, 1280]",10,10,10,True
040446,18.642675399780273,67.06719970703125,12.013901710510254,0.48711025285603315,0.002209708691207961,0.015625,-0.0031692651175779575,0.0031679747796482085,0.2787866062670946,0.004481105398223025,"[1024, 1280]","[1024, 1280]",3,3,3,True
040448,31.207509994506836,68.04413604736328,27.246902465820312,0.44625420607029115,0.002209708691207961,0.020846350100197395,-0.0036619100542991667,0.0016756669654529154,0.2958336214721203,0.0040270889020342605,"[1024, 1280]","[1024, 1280]",3,3,3,True
040458,40.74965286254883,73.6358642578125,34.348262786865234,0.3592767485470512,0.002209708691207961,0.02224003730216056,-0.0013196083685219407,0.0021327627652624414,0.24173673748970032,0.002507995865060992,"[1024, 1280]","[1024, 1280]",4,4,4,True
040460,21.037864685058594,79.58053588867188,21.431089401245117,0.4194450387700952,0.002209708691207961,0.01593443597997745,-0.0027321647217583233,0.0033450672070593156,0.3545316631346941,0.00431905066959909,"[1024, 1280]","[1024, 1280]",5,5,5,True
040471,33.869140625,80.38571166992188,36.293453216552734,0.3806084700184387,0.002209708691207961,0.040564859330459904,0.0001654966264455382,-0.0003788273213748639,0.17679457604885102,0.0004133996526182725,"[1024, 1280]","[1024, 1280]",6,6,6,True
070006,58.944549560546875,72.73302459716797,50.72677993774414,0.13410863681891164,0.011048543456039804,0.05633673867912483,-0.001237023006689242,0.0008789019334775716,0.2557663198933005,0.001517463188268205,"[1024, 1280]","[1024, 1280]",1,1,1,True
070020,70.38438415527344,81.09687042236328,46.3129768371582,0.11626166520422097,0.011899645477912356,0.05153882032022076,-0.0021788474945027224,0.0016457656042163649,0.14391901314258576,0.0027305532092091614,"[1024, 1280]","[1024, 1280]",3,3,3,True
070021,61.99524688720703,73.49496459960938,48.76893997192383,0.1563047355649544,0.011048543456039804,0.07375264825753716,-0.0024518201165298235,0.0012598072706863305,0.21979004964232446,0.0027565442574162416,"[1024, 1280]","[1024, 1280]",1,1,1,True
070023,64.05359649658203,77.4851303100586,33.33367156982422,0.18644833872372468,0.006629126073623883,0.03784343468524676,-0.0023850691770391564,0.00076916474710087,0.23331760980188845,0.0025060266134750014,"[1024, 1280]","[1024, 1280]",2,2,2,True
070028,51.371402740478516,78.03761291503906,30.08310890197754,0.19533965747720325,0.006987712429686843,0.04244711783501914,-0.0014759395941826626,0.0011033158418045196,0.2243024656176567,0.0018427434798291647,"[1024, 1280]","[1024, 1280]",4,4,4,True
070051,53.83926773071289,72.33798217773438,48.193511962890625,0.23741378112248604,0.009110862335695781,0.04697905118241534,-0.001362778870257131,0.0013241134170446146,0.2237259418517351,0.0019001164675926756,"[1024, 1280]","[1024, 1280]",5,5,5,True
070055,47.47274398803711,73.02901458740234,35.32856369018555,0.233249646316518,0.006629126073623883,0.04151665704870757,-0.001720050547532992,0.0003201649777661686,0.27215783193707466,0.0017495940955137442,"[1024, 1280]","[1024, 1280]",4,4,4,True
070081,64.92851257324219,78.35969543457031,34.36555480957031,0.21679551678794332,0.006629126073623883,0.03493856214843421,-0.0015378326122846176,0.0012651961087639663,0.21080323338508605,0.0019913940687462167,"[1024, 1280]","[1024, 1280]",3,3,3,True
070084,66.85262298583984,76.40776062011719,35.54261016845703,0.20313575343792986,0.006629126073623883,0.035726187925745626,-0.0017071554790360822,0.0012911951122515752,0.2565542709082365,0.002140458980570586,"[1024, 1280]","[1024, 1280]",3,3,3,True
070119,62.697486877441406,82.9107894897461,34.935401916503906,0.1934592308684942,0.006987712429686843,0.03163821364268217,-0.0025693860494654607,0.0012025770943749237,0.22272400747984647,0.0028368884960644756,"[1024, 1280]","[1024, 1280]",2,2,2,True
070121,67.52237701416016,73.13289642333984,63.75000762939453,0.08591432599796987,0.013441133229754104,0.07355376434962388,-0.0028006420572191716,0.0011893031890335415,0.07656487308442593,0.0030427024185927525,"[1024, 1280]","[1024, 1280]",7,7,7,True
070130,66.70122528076172,83.37570190429688,49.763423919677734,0.10613177241698878,0.0125,0.05528689379048166,-0.0024554543471221103,0.003105738203594566,0.18516632251441478,0.003959149635978371,"[1024, 1280]","[1024, 1280]",2,2,2,True
070151,63.45216369628906,73.56334686279297,43.05400848388672,0.20254084360513097,0.007967217989988725,0.04846269506022132,-0.0026567404152583406,0.0011892765625314717,0.227002482265234,0.0029107814030348853,"[1024, 1280]","[1024, 1280]",2,2,2,True
070160,66.85579681396484,78.38999938964844,35.72138595581055,0.18310761913799706,0.006629126073623883,0.03493856214843421,-0.0018074224929938154,0.00012393630058866735,0.22660693913698196,0.0018116667118384614,"[1024, 1280]","[1024, 1280]",4,4,4,True
070165,56.628780364990234,71.49751281738281,48.17121124267578,0.204627943392548,0.009882117688026186,0.0508232998977831,-0.0006919101535439509,0.0014988039411990783,0.25028319876641036,0.0016508037178087237,"[1024, 1280]","[1024, 1280]",3,3,3,True
070176,51.21564483642578,71.75615692138672,47.04701232910156,0.18638395979081376,0.007967217989988725,0.05590169943749474,-0.001719856564183786,0.0014773262606157188,0.2951546589285135,0.002267244909944861,"[1024, 1280]","[1024, 1280]",7,7,7,True
070188,65.5993881225586,74.88469696044922,36.56121063232422,0.21074859973096652,0.008838834764831844,0.04358226775306673,-0.004121956259866,0.0007673823348147479,0.23521274626255034,0.004192779395107049,"[1024, 1280]","[1024, 1280]",6,6,6,True
070193,65.72627258300781,75.80693054199219,34.494384765625,0.23518071280368225,0.00625,0.03365728004459065,-0.0011773060289033133,5.7119379137215986e-05,0.17492376491427422,0.0011786908454574124,"[1024, 1280]","[1024, 1280]",3,3,3,True
070198,66.46798706054688,82.6673355102539,41.110469818115234,0.15496048144753466,0.008838834764831844,0.039093737509990005,-0.002931871295584454,0.002182841417881498,0.23971038334071637,0.003655224473201472,"[1024, 1280]","[1024, 1280]",1,1,1,True
070199,66.74595642089844,78.88809967041016,35.86254119873047,0.17052831330991766,0.006987712429686843,0.04198446513295126,-0.0007882693996751122,0.0012432029768096875,0.23915208058431744,0.0014720469720809286,"[1024, 1280]","[1024, 1280]",1,1,1,True
070214,61.069679260253906,74.5421142578125,46.474395751953125,0.1355996710117569,0.009882117688026186,0.04244711783501914,-0.0026396147892133294,0.0007395805986430304,0.19336908642202616,0.0027412671700005656,"[1024, 1280]","[1024, 1280]",3,3,3,True
070222,65.59272003173828,76.90308380126953,33.316314697265625,0.25118399228028654,0.004941058844013093,0.032173844190584375,-0.0022749791109967,0.0005242904820911498,0.235525730997324,0.0023346114162923785,"[1024, 1280]","[1024, 1280]",3,3,3,True
070279,65.70074462890625,73.79207611083984,35.24175262451172,0.19787987420171965,0.006987712429686843,0.03624191720232251,-0.001762799078732158,0.0010587948736036524,0.2617281877994537,0.0020563334302462523,"[1024, 1280]","[1024, 1280]",3,3,3,True
070285,66.8967056274414,83.90592193603516,34.60409927368164,0.21909755723215418,0.006629126073623883,0.03657718722099883,-0.0030244533144188957,0.0007946486694059729,0.27451060481369494,0.0031271047886004917,"[1024, 1280]","[1024, 1280]",2,2,2,True
070299,56.522918701171875,71.75238800048828,46.24832534790039,0.19681345738115671,0.011048543456039804,0.05307902422332196,-0.0010185253565235363,0.0010183861031267227,0.2545023476704955,0.0014403139091611343,"[1024, 1280]","[1024, 1280]",3,3,3,True
070302,51.89748764038086,76.08145904541016,37.58251190185547,0.17378042672026914,0.009110862335695781,0.04352621336620037,-0.0030247875997499564,0.0005465399910252522,0.17010911274701357,0.0030737673928570106,"[1024, 1280]","[1024, 1280]",3,3,3,True
070363,49.6164436340332,71.77971649169922,48.038272857666016,0.1980340573710516,0.006987712429686843,0.05665649362694555,-0.0012322038979216466,0.0010210811118105845,0.30852203771471975,0.0016002915618566632,"[1024, 1280]","[1024, 1280]",7,7,7,True
070369,59.72333908081055,75.61827850341797,50.475337982177734,0.16983667250289344,0.009110862335695781,0.03859090323508896,-0.0005679694300828153,0.0012284613347533836,0.23632478505373,0.0013534055284698163,"[1024, 1280]","[1024, 1280]",5,5,5,True
070373,67.44271087646484,73.65673065185547,63.615440368652344,0.034610368557283853,0.015625,0.061555361261225655,0.00034139948908853415,0.0013293539956787726,0.09779089078307152,0.0013724924979674862,"[1024, 1280]","[1024, 1280]",5,5,5,True
