id,rgb_gt,ir_gt,class_id,label_iou,center_shift_over_rgb_sqrt_area,rgb_gt_candidate_degree_at_01,ir_gt_candidate_degree_at_01,unique_gt_pair_at_01,label_assignment_margin,rgb_hit,ir_hit,rgb_prediction_index,ir_prediction_index,rgb_confidence,ir_confidence,rgb_candidate_iou,ir_own_iou,ir_direct_rgb_iou,any_same_class_rough_conf05,any_any_class_rough_conf05,any_same_class_iou50_conf05,rgb_luminance
00006,17,20,0,1.0,0.0,1,1,True,1.0,True,True,11,8,0.5713134407997131,0.8407228589057922,0.6726582050471318,0.9058765810500221,0.9058765810500221,True,True,True,7.644718647003174
00007,0,5,0,1.0,0.0,1,1,True,1.0,False,True,,44,,0.31192412972450256,,0.7449788308813197,0.7449788308813197,False,False,False,7.788209915161133
00007,1,6,0,1.0,0.0,1,1,True,1.0,False,True,,38,,0.7970922589302063,,0.9391513419824573,0.9391513419824573,True,True,True,7.788209915161133
00007,2,7,0,1.0,0.0,1,1,True,1.0,True,True,3,22,0.7975236177444458,0.8529577851295471,0.8809875577760703,0.9286548386471067,0.9286548386471067,True,True,True,7.788209915161133
00007,3,8,0,0.6666666666666669,0.1264911064067351,1,1,True,0.6666666666666669,True,True,11,6,0.743418276309967,0.8636649250984192,0.795235437234044,0.8911459413762665,0.6208243488981582,True,True,True,7.788209915161133
00007,4,11,0,1.0,0.0,1,1,True,1.0,True,True,10,15,0.7460230588912964,0.8579272031784058,0.8292786495388452,0.8286139510180788,0.8286139510180788,True,True,True,7.788209915161133
00007,5,12,0,1.0,0.0,1,1,True,1.0,True,True,9,27,0.753390371799469,0.8454205989837646,0.8863015395733752,0.9482015515563523,0.9482015515563523,True,True,True,7.788209915161133
00007,6,17,0,1.0,0.0,1,1,True,0.9887940232801832,True,True,22,30,0.3748849332332611,0.841262936592102,0.7251679951197714,0.9422680798045564,0.9422680798045564,True,True,True,7.788209915161133
00007,7,21,0,1.0,0.0,1,1,True,1.0,True,True,18,23,0.4730936586856842,0.8510633707046509,0.8877951275305964,0.9247584007742053,0.9247584007742053,True,True,True,7.788209915161133
00007,8,22,0,1.0,0.0,1,1,True,1.0,True,True,0,7,0.815555989742279,0.8613559007644653,0.950922107255914,0.929016303096382,0.929016303096382,True,True,True,7.788209915161133
00007,9,24,0,1.0,0.0,1,1,True,1.0,True,True,4,24,0.7896946668624878,0.8501104116439819,0.8475677712320286,0.8796422694206197,0.8796422694206197,True,True,True,7.788209915161133
00007,10,25,0,1.0,0.0,1,1,True,1.0,True,True,1,34,0.8023839592933655,0.8370547890663147,0.918146389233402,0.9114532059419618,0.9114532059419618,True,True,True,7.788209915161133
00007,11,27,0,1.0,0.0,1,1,True,1.0,True,True,5,29,0.7838746309280396,0.8429574966430664,0.8058716147440079,0.8288081506824266,0.8288081506824266,True,True,True,7.788209915161133
00007,12,28,0,1.0,0.0,1,1,True,1.0,True,True,12,19,0.7406001687049866,0.8562989830970764,0.8439950271685493,0.908564434130497,0.908564434130497,True,True,True,7.788209915161133
00007,13,29,0,1.0,0.0,1,1,True,1.0,True,True,6,9,0.7818818092346191,0.8603239059448242,0.7767356836148731,0.8884429406283919,0.8884429406283919,True,True,True,7.788209915161133
00007,14,30,0,1.0,0.0,1,1,True,1.0,True,True,7,21,0.7649962306022644,0.8556658029556274,0.9637665124237538,0.9410187449778045,0.9410187449778045,True,True,True,7.788209915161133
00007,15,31,0,1.0,0.0,1,1,True,1.0,True,True,8,5,0.7593040466308594,0.8667779564857483,0.8503024180394434,0.8561127029241984,0.8561127029241984,True,True,True,7.788209915161133
00007,16,35,0,1.0,0.0,1,1,True,1.0,True,True,2,1,0.8002281188964844,0.8710646033287048,0.8033451159386389,0.9444103135234218,0.9444103135234218,True,True,True,7.788209915161133
00007,17,36,0,1.0,0.0,1,1,True,1.0,False,True,,39,,0.7659128308296204,,0.8929017271066058,0.8929017271066058,True,True,True,7.788209915161133
00007,18,37,0,1.0,0.0,1,1,True,1.0,True,True,14,37,0.6643838882446289,0.8283182978630066,0.795606261911139,0.9098006812399144,0.9098006812399144,True,True,True,7.788209915161133
00007,19,38,0,1.0,0.0,1,1,True,1.0,True,True,21,11,0.41487985849380493,0.8590596914291382,0.8825186187118212,0.8685514807276564,0.8685514807276564,True,True,True,7.788209915161133
00007,20,39,0,1.0,0.0,1,1,True,1.0,True,True,16,20,0.5963703989982605,0.8559214472770691,0.8286148643190767,0.9422644769178831,0.9422644769178831,True,True,True,7.788209915161133
00007,21,40,0,1.0,0.0,1,1,True,1.0,True,True,15,35,0.6287217736244202,0.8346275091171265,0.8393611592280494,0.9059818397823575,0.9059818397823575,True,True,True,7.788209915161133
00007,22,41,0,1.0,0.0,1,1,True,1.0,True,True,13,28,0.690267026424408,0.845206618309021,0.8594266829805247,0.8632434733375194,0.8632434733375194,True,True,True,7.788209915161133
00009,0,0,0,1.0,0.0,1,1,True,1.0,True,True,3,12,0.7718467712402344,0.8496266603469849,0.7885647151005037,0.9298439740748256,0.9298439740748256,True,True,True,8.483622550964355
00009,1,4,0,1.0,0.0,1,1,True,1.0,True,True,6,8,0.742482602596283,0.8512870073318481,0.8928359797801069,0.9257800144405193,0.9257800144405193,True,True,True,8.483622550964355
00009,2,5,0,1.0,0.0,1,1,True,1.0,True,True,1,0,0.7959653735160828,0.8804267048835754,0.908869051872159,0.9355365603332619,0.9355365603332619,True,True,True,8.483622550964355
00009,3,7,0,0.770491877581298,0.2173954183078408,1,1,True,0.770491877581298,False,True,,10,,0.8501489758491516,,0.8601093274622711,0.7124971977449235,True,True,True,8.483622550964355
00009,4,9,0,1.0,0.0,1,1,True,1.0,False,True,,3,,0.8561827540397644,,0.8671237745735826,0.8671237745735826,True,True,True,8.483622550964355
00009,5,10,0,1.0,0.0,1,1,True,1.0,True,True,4,2,0.764247477054596,0.8574491143226624,0.9141149033709025,0.9549423401290495,0.9549423401290495,True,True,True,8.483622550964355
00009,6,12,0,1.0,0.0,1,1,True,1.0,True,True,5,9,0.749125599861145,0.8506516814231873,0.9156606842782218,0.8654487596692797,0.8654487596692797,True,True,True,8.483622550964355
00009,7,13,0,1.0,0.0,1,1,True,1.0,True,True,2,14,0.7741292119026184,0.8454216122627258,0.8682438782469145,0.9106232613531371,0.9106232613531371,True,True,True,8.483622550964355
00009,8,15,0,1.0,0.0,1,1,True,1.0,True,True,9,5,0.2811912000179291,0.8548014760017395,0.7538564202694112,0.8820494624287668,0.8820494624287668,True,True,True,8.483622550964355
00009,9,20,0,1.0,0.0,1,1,True,1.0,False,True,,20,,0.7935837507247925,,0.8280268901343515,0.8280268901343515,False,False,False,8.483622550964355
00009,10,21,0,1.0,0.0,1,1,True,1.0,True,True,0,6,0.8012180328369141,0.8534013032913208,0.6741749003005274,0.9186868353574835,0.9186868353574835,True,True,True,8.483622550964355
00009,11,23,0,1.0,0.0,1,1,True,1.0,True,True,7,22,0.6750966310501099,0.7063004374504089,0.7650658438735476,0.8545374914137179,0.8545374914137179,True,True,True,8.483622550964355
00013,0,7,0,1.0,0.0,1,1,True,1.0,True,True,3,0,0.29528307914733887,0.8610211610794067,0.6802975699312656,0.7942167567963747,0.7942167567963747,True,True,True,20.127901077270508
00013,1,8,0,1.0,0.0,1,1,True,1.0,True,True,0,2,0.8425342440605164,0.8551259636878967,0.8223157901275725,0.8398356491415159,0.8398356491415159,True,True,True,20.127901077270508
00013,2,9,0,1.0,0.0,1,1,True,1.0,True,True,2,15,0.7170363068580627,0.8296716213226318,0.7215485050387394,0.9161628749094078,0.9161628749094078,True,True,True,20.127901077270508
00013,3,10,0,1.0,0.0,1,1,True,1.0,True,True,1,8,0.7912063598632812,0.8442941904067993,0.9012450779310675,0.9474348748519741,0.9474348748519741,True,True,True,20.127901077270508
00029,0,0,0,0.7058824813840935,0.2879082524064477,1,1,True,0.7058824813840935,True,True,6,8,0.8575229048728943,0.7905991673469543,0.9288167412788247,0.9333551649967367,0.6728867995915586,True,True,True,157.1666717529297
00029,1,1,0,0.6549063447005963,0.2921751238848446,1,1,True,0.6549063447005963,True,True,10,6,0.45684438943862915,0.8120919466018677,0.8587370027644573,0.8005714833812201,0.5649487935424834,True,True,True,157.1666717529297
00029,2,2,3,1.0,0.0,1,1,True,1.0,True,True,8,9,0.8342592716217041,0.6415355205535889,0.9755005781983856,0.9300608281820548,0.9300608281820548,True,True,True,157.1666717529297
00029,3,3,0,0.6052630950323175,0.38058239460611515,1,1,True,0.6052630950323175,True,True,0,3,0.8841860294342041,0.8529658913612366,0.8456369634297464,0.7876778730522301,0.5430119474620656,True,True,True,157.1666717529297
00029,4,4,3,1.0,0.0,1,1,True,1.0,True,True,7,7,0.834530770778656,0.809120774269104,0.9490090796929765,0.9559485105437403,0.9559485105437403,True,True,True,157.1666717529297
00029,5,5,0,0.41599997444096304,0.6446701266340527,1,1,True,0.41599997444096304,True,True,3,2,0.8781459927558899,0.855548620223999,0.8243770116535388,0.7995343424078654,0.41116330005148455,True,True,True,157.1666717529297
00029,6,6,0,0.6052631986703626,0.4477312061178869,1,1,True,0.6052631986703626,True,True,4,4,0.876941442489624,0.8486505746841431,0.8164029459641471,0.8137398996992333,0.5700196252907291,True,True,True,157.1666717529297
00029,7,7,0,1.0,0.0,1,1,True,1.0,True,False,9,,0.6572011709213257,,0.8159217777825485,,,True,True,True,157.1666717529297
00029,8,8,0,0.5659574931113512,0.23977531408016672,1,1,True,0.5659574931113512,True,True,5,5,0.869570255279541,0.8373984694480896,0.860377044414746,0.8646895355606651,0.6296298222683451,True,True,True,157.1666717529297
00029,9,9,0,0.5789473684210547,0.35668224265054443,1,1,True,0.5789473684210547,True,True,2,1,0.8788633346557617,0.8562384843826294,0.849382837855911,0.8443318193358964,0.6427424236528959,True,True,True,157.1666717529297
00029,10,10,0,0.7474380963776048,0.14925371938666382,1,1,True,0.7474380963776048,True,True,1,0,0.8817393183708191,0.8574888706207275,0.8494036761203574,0.9421347637562609,0.7795169031618641,True,True,True,157.1666717529297
00032,0,0,0,1.0,0.0,2,2,False,0.851024375167315,True,True,7,6,0.8353599905967712,0.8225210309028625,0.7970627565901948,0.7537330133968422,0.7537330133968422,True,True,True,143.8056182861328
00032,1,1,0,1.0,0.0,2,2,False,0.851024375167315,True,True,5,5,0.8482149243354797,0.8253722190856934,0.7101167895825773,0.7399802991309853,0.7399802991309853,True,True,True,143.8056182861328
00032,2,2,1,1.0,0.0,2,2,False,0.7418502798631714,True,False,10,,0.37353119254112244,,0.9710220639314318,,,True,True,True,143.8056182861328
00032,3,3,1,1.0,0.0,2,2,False,0.7418502798631714,True,False,8,,0.7162558436393738,,0.9391543940442164,,,True,True,True,143.8056182861328
00032,4,4,0,0.8076923076923079,0.09134419860235009,1,1,True,0.8076923076923079,True,True,6,4,0.8438107371330261,0.826654851436615,0.8944511289685598,0.9119362869493032,0.7618854163246621,True,True,True,143.8056182861328
00032,5,5,0,0.8640589906365888,0.05311099284016556,1,1,True,0.8640589906365888,True,True,0,0,0.8869953751564026,0.8821674585342407,0.9163818710446408,0.9247263427515665,0.8008973766062214,True,True,True,143.8056182861328
00032,6,6,0,0.8523003312817701,0.07246058261388436,1,1,True,0.8523003312817701,True,True,3,3,0.868431031703949,0.8335316777229309,0.8855807059647617,0.8847101616320782,0.7929543725137472,True,True,True,143.8056182861328
00032,7,7,0,0.7773671361884616,0.08545465539631278,1,2,False,0.5422463170734708,True,True,4,1,0.8652430176734924,0.8511771559715271,0.940995517575352,0.9135825083895827,0.7440508733334738,True,True,True,143.8056182861328
00032,8,8,0,0.6578947368421049,0.14668590542410076,2,1,False,0.42277391772711403,True,True,1,2,0.8831848502159119,0.8506667613983154,0.9583047085390544,0.8592852041822959,0.7579247572455619,True,True,True,143.8056182861328
00032,9,9,0,0.737062872795659,0.10128323630847824,1,1,True,0.737062872795659,True,True,2,7,0.8702968955039978,0.8101527094841003,0.9172291103732844,0.8217870515891155,0.8922827186889106,True,True,True,143.8056182861328
00037,0,0,0,1.0,0.0,1,1,True,1.0,True,True,6,5,0.8690715432167053,0.836481511592865,0.9798732111932691,0.9487652723784199,0.9487652723784199,True,True,True,168.39256286621094
00037,1,1,0,1.0,0.0,1,1,True,1.0,True,True,9,16,0.863557755947113,0.6690095067024231,0.9026097877318641,0.8343221942054009,0.8343221942054009,True,True,True,168.39256286621094
00037,2,2,0,1.0,0.0,1,1,True,1.0,True,True,18,18,0.626045823097229,0.5607683062553406,0.8503473870866265,0.7541486286671828,0.7541486286671828,True,True,True,168.39256286621094
00037,3,3,0,1.0,0.0,1,1,True,1.0,True,True,10,9,0.8564174175262451,0.8311517238616943,0.9491924212937854,0.8866999393038923,0.8866999393038923,True,True,True,168.39256286621094
00037,4,4,0,1.0,0.0,1,1,True,1.0,True,True,3,3,0.8724682927131653,0.8461288809776306,0.9096016638536465,0.7989004838948671,0.7989004838948671,True,True,True,168.39256286621094
00037,5,5,0,1.0,0.0,1,1,True,1.0,True,True,2,6,0.8747613430023193,0.8347819447517395,0.9574630598886917,0.9012714535812043,0.9012714535812043,True,True,True,168.39256286621094
00037,6,6,0,1.0,0.0,1,1,True,1.0,True,True,0,4,0.8846666216850281,0.842187762260437,0.9549458505941985,0.9157313541043848,0.9157313541043848,True,True,True,168.39256286621094
00037,7,7,0,1.0,0.0,1,1,True,1.0,True,True,1,1,0.8762605786323547,0.8517947793006897,0.9286470722019181,0.8755659712203051,0.8755659712203051,True,True,True,168.39256286621094
00037,8,8,0,1.0,0.0,1,1,True,1.0,True,True,13,8,0.8503844738006592,0.831424355506897,0.9375376069324096,0.866844615727272,0.866844615727272,True,True,True,168.39256286621094
00037,9,9,0,1.0,0.0,1,1,True,0.9851829953210859,True,True,12,7,0.8519077897071838,0.8345158100128174,0.9294425683950519,0.9206453811667296,0.9206453811667296,True,True,True,168.39256286621094
00037,10,10,0,1.0,0.0,1,1,True,1.0,True,True,14,15,0.8470051884651184,0.7753859758377075,0.920612811435489,0.8219331905428408,0.8219331905428408,True,True,True,168.39256286621094
00037,11,11,2,1.0,0.0,1,1,True,1.0,True,True,17,19,0.8075547814369202,0.4947926700115204,0.8581764080761681,0.8539485986834213,0.8539485986834213,True,True,True,168.39256286621094
00037,12,12,0,1.0,0.0,1,1,True,1.0,True,True,4,13,0.8698534965515137,0.8146917223930359,0.9507333608806047,0.8661766369659216,0.8661766369659216,True,True,True,168.39256286621094
00037,13,13,0,1.0,0.0,1,1,True,1.0,True,False,19,,0.4892200231552124,,0.8853744372806973,,,True,True,True,168.39256286621094
00037,14,14,0,1.0,0.0,1,1,True,1.0,True,True,11,11,0.8524031639099121,0.8247847557067871,0.8196831604912884,0.7431610060657016,0.7431610060657016,True,True,True,168.39256286621094
00037,15,15,0,1.0,0.0,1,1,True,1.0,True,True,15,12,0.84434574842453,0.824192225933075,0.9127282784494313,0.8764514303664449,0.8764514303664449,True,True,True,168.39256286621094
00037,16,16,0,1.0,0.0,1,1,True,1.0,True,True,16,14,0.8423956632614136,0.8033382296562195,0.9074282760778491,0.9299722643743059,0.9299722643743059,True,True,True,168.39256286621094
00037,17,17,0,1.0,0.0,1,1,True,1.0,True,True,7,10,0.8645646572113037,0.8248748779296875,0.927036077929034,0.8584989744344815,0.8584989744344815,True,True,True,168.39256286621094
00037,18,18,0,1.0,0.0,1,1,True,0.911032923823573,True,True,8,2,0.8638928532600403,0.8496816754341125,0.9588173664902752,0.8915148406606811,0.8915148406606811,True,True,True,168.39256286621094
00037,19,19,0,1.0,0.0,1,1,True,0.911032923823573,True,True,5,0,0.8697302341461182,0.8540539741516113,0.9398343892805796,0.8311637124278678,0.8311637124278678,True,True,True,168.39256286621094
00043,0,0,1,0.8022550748820877,0.05161920321914043,1,1,True,0.8022550748820877,False,True,,1,,0.4235313832759857,,0.9121160008396545,0.872903024409961,True,True,True,21.436355590820312
00045,0,0,0,0.9293567443206233,0.029258646338477856,1,1,True,0.9293567443206233,True,True,0,0,0.8598085045814514,0.8677891492843628,0.9228165546054303,0.8544688849668556,0.8568294093555422,True,True,True,66.28836059570312
00054,0,0,1,0.9514844532764664,0.013790082747757707,1,1,True,0.8691849082520322,True,True,2,0,0.6849030256271362,0.7118145227432251,0.9170875390944748,0.8768968986845789,0.8694074822636317,True,True,True,76.79243469238281
00054,1,1,1,0.7647159479808336,0.057607887599918195,1,1,True,0.6824164029563995,False,True,,3,,0.6002119183540344,,0.8879160442575202,0.8446697319982961,False,False,False,76.79243469238281
00054,2,2,1,0.8302748692758344,0.04317656203468424,1,1,True,0.7626899206061849,True,False,1,,0.684995174407959,,0.8794397026300296,,,True,True,True,76.79243469238281
00054,3,3,1,0.8931355422438791,0.04724757253468433,1,1,True,0.8255505935742297,True,False,0,,0.6858606934547424,,0.9408533873127894,,,True,True,True,76.79243469238281
00059,0,0,1,0.5909433070855608,0.3431355715943393,1,1,True,0.5909433070855608,False,False,,,,,,,,False,True,False,86.03336334228516
00059,1,1,0,0.48486976298789686,0.4691770385168938,1,1,True,0.48486976298789686,True,True,2,6,0.8524417281150818,0.8279263973236084,0.9176768127801314,0.9446681637550144,0.4680961390843396,True,True,True,86.03336334228516
00059,2,2,0,0.6748466324473399,0.22537446334856787,1,1,True,0.6748466324473399,True,True,5,8,0.8385397791862488,0.8224721550941467,0.9270594803141574,0.8756527087438299,0.6194241875527652,True,True,True,86.03336334228516
00059,3,3,0,0.7116563262228107,0.11986157119082573,1,1,True,0.7116563262228107,True,True,3,1,0.8453664779663086,0.8367296457290649,0.9272687888557432,0.8695010061824086,0.7518148553074269,True,True,True,86.03336334228516
00059,4,4,0,0.8091253791992257,0.09451098671571107,1,1,True,0.8091253791992257,True,True,1,4,0.8535022735595703,0.8305113911628723,0.9357176646786366,0.9107123159777745,0.7485403317171487,True,True,True,86.03336334228516
00059,5,5,0,0.6603772248249794,0.15958373293070188,1,1,True,0.6603772248249794,True,True,11,9,0.8034113049507141,0.7980958223342896,0.7973630779340322,0.8472739632287467,0.7295088801903943,True,True,True,86.03336334228516
00059,6,6,0,0.6109725685785534,0.18149818424214814,1,1,True,0.6109725685785534,True,True,15,12,0.7306565046310425,0.7368109822273254,0.7825452057095157,0.7720006366605231,0.7285163970492611,True,True,True,86.03336334228516
00059,7,7,0,0.7127778295690734,0.1240733564675921,1,1,True,0.7127778295690734,True,True,9,11,0.8129094243049622,0.7628999948501587,0.954815735837651,0.696247119363431,0.7316292166070824,True,True,True,86.03336334228516
00059,8,8,0,0.8189452067516005,0.07633960769796057,2,2,False,0.605968299940532,True,True,7,3,0.8308104276657104,0.8333035111427307,0.9136504563829837,0.8675402188247149,0.851016699325819,True,True,True,86.03336334228516
00059,9,9,0,0.7866038897131766,0.09113696925605401,3,3,False,0.5208599091976935,True,True,0,5,0.8579168319702148,0.8290872573852539,0.9228751022577099,0.9027657861369384,0.8526512408906503,True,True,True,86.03336334228516
00059,10,10,0,1.0,0.0,3,3,False,0.7342560194845169,True,True,4,2,0.8424704670906067,0.8358732461929321,0.7916605439066366,0.882859374243269,0.882859374243269,True,True,True,86.03336334228516
00059,11,11,0,0.8452721175708692,0.06962882564672039,2,3,False,0.6396883964752462,True,True,12,0,0.7888379096984863,0.8470854163169861,0.8784034896310214,0.9036760906540698,0.8095041005909895,True,True,True,86.03336334228516
00059,12,12,0,0.7947300753667815,0.09332388622191579,2,1,False,0.6758134991412391,True,True,13,7,0.7829264998435974,0.8230485320091248,0.9198429137489755,0.8957211076742627,0.7780964008719148,True,True,True,86.03336334228516
00059,13,13,1,0.601235102182266,0.1980622457232412,1,1,True,0.601235102182266,False,False,,,,,,,,False,True,False,86.03336334228516
00059,14,14,0,0.5040216903001205,0.22696934389027695,1,1,True,0.5040216903001205,True,True,14,13,0.7693520188331604,0.7292423248291016,0.8558624181841721,0.8274939313921049,0.5567046002364602,True,True,True,86.03336334228516
00059,15,15,0,0.7569721172425833,0.15003606765073876,1,1,True,0.7569721172425833,True,True,10,15,0.8074079155921936,0.5541315674781799,0.8648062384672173,0.8283633743010743,0.6835361702267401,True,True,True,86.03336334228516
00064,0,0,0,1.0,0.0,1,1,True,1.0,True,True,2,5,0.8463650345802307,0.8279328942298889,0.9136516011837601,0.8606054042653204,0.8606054042653204,True,True,True,77.80845642089844
00064,1,1,0,1.0,0.0,1,1,True,1.0,True,True,1,0,0.857367753982544,0.8475310206413269,0.9386840504238048,0.8636330949026408,0.8636330949026408,True,True,True,77.80845642089844
00064,2,2,0,1.0,0.0,1,1,True,1.0,True,True,4,4,0.8440306782722473,0.8333612680435181,0.8846631361996613,0.8638685664191434,0.8638685664191434,True,True,True,77.80845642089844
00064,3,3,0,1.0,0.0,1,1,True,1.0,True,True,3,3,0.8445677757263184,0.8340393304824829,0.8785068126530436,0.8761744549312859,0.8761744549312859,True,True,True,77.80845642089844
00064,4,4,0,1.0,0.0,1,1,True,1.0,True,True,5,2,0.8279008865356445,0.8425533175468445,0.8808955254188136,0.8065283266306577,0.8065283266306577,True,True,True,77.80845642089844
00064,5,5,0,1.0,0.0,1,1,True,1.0,True,True,0,1,0.8763930201530457,0.8439604043960571,0.9353125554306725,0.8795513878188356,0.8795513878188356,True,True,True,77.80845642089844
00064,6,6,0,1.0,0.0,1,1,True,1.0,True,True,6,6,0.7674950361251831,0.672806441783905,0.831653007277244,0.8251631158118972,0.8251631158118972,True,True,True,77.80845642089844
00075,0,0,0,1.0,0.0,1,1,True,1.0,True,True,0,0,0.8431873917579651,0.8353826999664307,0.7589186903953151,0.6961804503681995,0.6961804503681995,True,True,True,60.20131301879883
00078,0,0,0,0.3853211009174313,0.6133871380250219,1,1,True,0.3853211009174313,True,True,0,0,0.8368589282035828,0.8247893452644348,0.8262018806180871,0.940931123759488,0.4132677839178914,True,True,True,53.34561538696289
00129,0,0,0,0.6100558676667509,0.26287447047065704,1,1,True,0.6100558676667509,True,True,0,0,0.8621262907981873,0.8523895740509033,0.9453862839814834,0.8540911111036281,0.6313170084750086,True,True,True,70.97297668457031
00129,1,1,0,0.614377621332619,0.20031275022032757,1,1,True,0.614377621332619,True,True,2,1,0.4425897002220154,0.7047215700149536,0.9847771594780934,0.7990681902753565,0.7262774855300542,True,True,True,70.97297668457031
00129,2,2,0,0.6059834470694128,0.19927125018082048,1,1,True,0.6059834470694128,True,False,1,,0.5997356176376343,,0.8706726066878734,,,True,True,True,70.97297668457031
00130,0,0,3,0.9282517102667655,0.033166801536145644,1,1,True,0.9282517102667655,True,True,0,0,0.880840539932251,0.8926151394844055,0.953762808442721,0.9577200975398938,0.91523157917901,True,True,True,63.5345573425293
00130,1,1,0,0.8326722944379911,0.07160410311956789,1,1,True,0.8326722944379911,True,True,3,3,0.7249323725700378,0.7793052792549133,0.8344706501662188,0.7156959018428101,0.7989317837049481,True,True,True,63.5345573425293
00130,2,2,0,0.7732865312704997,0.07537780141033236,1,1,True,0.7732865312704997,True,True,2,2,0.8183008432388306,0.831081211566925,0.8935169828895112,0.9041778898049736,0.6981318150760082,True,True,True,63.5345573425293
00130,3,3,0,0.8311688311688312,0.051031036307982884,1,1,True,0.8311688311688312,True,True,1,1,0.849701464176178,0.8407671451568604,0.9237766985257734,0.8943670075310678,0.834372780438599,True,True,True,63.5345573425293
00143,0,0,0,0.935483870967742,0.022194838080923783,1,1,True,0.935483870967742,True,True,1,2,0.8178899884223938,0.8045467734336853,0.8932312590392936,0.782101638798204,0.7364521426599924,True,True,True,80.45152282714844
00143,1,1,0,1.0,0.0,1,1,True,1.0,True,True,2,5,0.8113315105438232,0.7262340188026428,0.9426700090170873,0.7901773831068438,0.7901773831068438,True,True,True,80.45152282714844
00143,2,2,0,1.0,0.0,1,1,True,1.0,True,True,3,1,0.8030290603637695,0.8048441410064697,0.8678288461995499,0.8934687115437846,0.8934687115437846,True,True,True,80.45152282714844
00143,3,3,0,0.9426229903789318,0.019271109261674697,1,1,True,0.9426229903789318,True,True,0,0,0.8348428606987,0.83797687292099,0.8785783759551493,0.8876650204430493,0.8369676356276483,True,True,True,80.45152282714844
00143,4,4,2,1.0,0.0,1,1,True,1.0,True,True,7,8,0.7029133439064026,0.32660001516342163,0.9257122020759154,0.8232350738324532,0.8232350738324532,True,True,True,80.45152282714844
00143,5,5,2,1.0,0.0,1,1,True,1.0,True,True,4,4,0.7990415096282959,0.7757957577705383,0.9243729758945396,0.9320539608813878,0.9320539608813878,True,True,True,80.45152282714844
