id,rgb_gt,ir_gt,class_id,iou,center_shift_norm,center_shift_over_rgb_sqrt_area,dx_norm,dy_norm,rgb_hit,ir_hit,rgb_pred_iou,ir_pred_iou,rgb_wrong_class_overlap,ir_wrong_class_overlap,ir_minus_rgb_loc_iou,rgb_luminance
00000055,1,1,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,110.06810760498047
00000055,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7361459158517883,0.7488734547420156,False,True,0.012727538890227263,110.06810760498047
00000055,3,3,0,1.0,0.0,0.0,0.0,0.0,True,False,0.8307000790041561,0.0,False,False,-0.8307000790041561,110.06810760498047
00000086,0,0,2,1.0,0.0,0.0,0.0,0.0,True,False,0.9409863239105848,0.0,False,False,-0.9409863239105848,139.06932067871094
00000086,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.5940334696744808,0.5741286154431685,False,True,-0.019904854231312274,139.06932067871094
00000086,2,2,6,1.0,0.0,0.0,0.0,0.0,True,False,0.8725928309941836,0.0,False,False,-0.8725928309941836,139.06932067871094
00000087,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6819583248546486,0.8107342351661802,False,False,0.12877591031153157,145.80966186523438
00000087,1,1,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7673670304614003,0.7259486368491035,False,False,-0.04141839361229682,145.80966186523438
00000087,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7680544318866668,0.7609305372705649,False,False,-0.007123894616101856,145.80966186523438
00000087,3,3,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,145.80966186523438
00000088,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8692794695730958,0.8077868856540137,False,False,-0.06149258391908208,128.30026245117188
00000088,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6699344649083386,0.723724930713446,False,False,0.05379046580510738,128.30026245117188
00000088,2,2,0,1.0,0.0,0.0,0.0,0.0,True,False,0.7865239392708434,0.0389649317638298,False,True,-0.7475590075070137,128.30026245117188
00000088,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8474850479222864,0.8032440318008285,False,False,-0.04424101612145792,128.30026245117188
00000088,4,4,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8254914795819277,0.8241890674227829,False,False,-0.001302412159144839,128.30026245117188
00000088,5,5,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8192977942039592,0.8311151383935883,False,False,0.011817344189629098,128.30026245117188
00000088,6,6,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.6978045348386741,False,False,0.6978045348386741,128.30026245117188
00000088,7,7,1,1.0,0.0,0.0,0.0,0.0,True,True,0.9028648055141794,0.8507986676306335,False,False,-0.05206613788354586,128.30026245117188
00000089,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,0.6504990586003856,0.0,False,False,-0.6504990586003856,150.1239471435547
00000089,1,1,2,1.0,0.0,0.0,0.0,0.0,True,False,0.8221480845810947,0.0,True,False,-0.8221480845810947,150.1239471435547
00000089,2,2,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,150.1239471435547
00000089,3,3,1,1.0,0.0,0.0,0.0,0.0,True,False,0.7210800538043639,0.46253366246590993,False,False,-0.258546391338454,150.1239471435547
00000089,4,4,2,1.0,0.0,0.0,0.0,0.0,True,True,0.7482341411871767,0.6158820771239889,True,False,-0.13235206406318778,150.1239471435547
00000095,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7853570015672539,0.8375762256101035,False,False,0.05221922404284962,150.92398071289062
00000095,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8836967459462585,0.7919011096804345,False,False,-0.09179563626582399,150.92398071289062
00000108,0,0,6,1.0,0.0,0.0,0.0,0.0,False,False,0.011200074498085836,0.0,True,True,-0.011200074498085836,117.16202545166016
00000108,1,1,2,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,117.16202545166016
00000108,2,2,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,117.16202545166016
00000108,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9070759345198987,0.8149316863541474,False,False,-0.09214424816575129,117.16202545166016
00000108,4,4,6,1.0,0.0,0.0,0.0,0.0,True,True,0.8099581828380827,0.8500279863320773,False,False,0.04006980349399458,117.16202545166016
00000110,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7777173614285979,0.8246766112222655,False,False,0.04695924979366761,107.1762924194336
00000110,1,1,1,1.0,0.0,0.0,0.0,0.0,True,True,0.9106957305372753,0.5548093218609025,False,False,-0.3558864086763728,107.1762924194336
00000143,0,0,2,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7858607832389389,False,True,0.7858607832389389,134.49212646484375
00000143,1,1,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7633568579883901,0.7427594961109567,True,False,-0.02059736187743344,134.49212646484375
00000143,2,2,7,1.0,0.0,0.0,0.0,0.0,True,True,0.7429154985486336,0.7497210620049185,True,True,0.006805563456284913,134.49212646484375
00000143,3,3,2,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,134.49212646484375
00000143,4,4,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,134.49212646484375
00000143,5,5,0,1.0,0.0,0.0,0.0,0.0,False,False,0.013304948991098315,0.011538431624760422,False,False,-0.0017665173663378927,134.49212646484375
00000143,6,6,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7463890833931746,0.7626641558189211,True,True,0.01627507242574655,134.49212646484375
00000143,7,7,2,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,134.49212646484375
00000143,8,8,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6814235954490909,0.6849319469258983,False,False,0.003508351476807392,134.49212646484375
00000156,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7720766489458775,0.9649031658933318,False,False,0.19282651694745434,132.33819580078125
00000156,1,1,6,1.0,0.0,0.0,0.0,0.0,True,True,0.8079555273415385,0.8583343925162388,False,True,0.05037886517470025,132.33819580078125
00000156,2,2,6,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,132.33819580078125
00000156,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8706878318145945,0.9033752065115652,False,False,0.032687374696970695,132.33819580078125
00000158,0,0,4,1.0,0.0,0.0,0.0,0.0,True,False,0.7180104834029829,0.0,False,True,-0.7180104834029829,135.8538360595703
00000158,1,1,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8064859386930867,0.7794297539846046,False,False,-0.027056184708482145,135.8538360595703
00000158,2,2,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8503911778544154,True,False,0.8503911778544154,135.8538360595703
00000164,0,0,7,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7673576554880317,True,True,0.7673576554880317,128.39453125
00000164,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8746541736367737,0.8703881374969797,False,False,-0.004266036139793927,128.39453125
00000164,2,2,7,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8098078852052482,True,True,0.8098078852052482,128.39453125
00000174,0,0,6,1.0,0.0,0.0,0.0,0.0,True,True,0.7036066693686585,0.8119826024431411,False,False,0.10837593307448268,125.49453735351562
00000174,1,1,6,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.756920584201517,True,True,0.756920584201517,125.49453735351562
00000174,2,2,2,1.0,0.0,0.0,0.0,0.0,True,True,0.7929753956298147,0.7371628502238476,False,False,-0.05581254540596703,125.49453735351562
00000174,3,3,1,1.0,0.0,0.0,0.0,0.0,True,True,0.6510726433391898,0.8636311376838823,False,False,0.21255849434469254,125.49453735351562
00000174,4,4,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8045287727922196,False,False,0.8045287727922196,125.49453735351562
00000174,5,5,2,1.0,0.0,0.0,0.0,0.0,True,False,0.904371431386909,0.0,False,False,-0.904371431386909,125.49453735351562
00000174,6,6,0,1.0,0.0,0.0,0.0,0.0,True,False,0.8338222388594821,0.0,False,False,-0.8338222388594821,125.49453735351562
00000179,0,0,6,1.0,0.0,0.0,0.0,0.0,True,True,0.7264335307287502,0.7600016410651087,False,True,0.033568110336358536,122.01788330078125
00000189,0,0,3,1.0,0.0,0.0,0.0,0.0,True,True,0.7799306214393622,0.7770432674206288,False,False,-0.0028873540187334124,142.2207794189453
00000189,1,1,7,1.0,0.0,0.0,0.0,0.0,True,True,0.8264839775850424,0.8594134528678022,False,False,0.0329294752827598,142.2207794189453
00000194,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8776718071824957,0.9184779492618386,False,False,0.040806142079342855,141.75738525390625
00000205,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.9428628340039928,0.8940822797906982,False,False,-0.048780554213294636,94.77630615234375
00000205,1,1,6,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,True,0.0,94.77630615234375
00000205,2,2,2,1.0,0.0,0.0,0.0,0.0,True,True,0.7342347740878482,0.7768408535536875,False,False,0.042606079465839275,94.77630615234375
00000221,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.759562556380947,0.7248712166656776,False,False,-0.0346913397152695,73.53661346435547
00000221,1,1,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7676306049708513,False,False,0.7676306049708513,73.53661346435547
00000240,0,0,4,1.0,0.0,0.0,0.0,0.0,True,True,0.6329671518970812,0.6856710593890274,True,False,0.0527039074919462,98.52909088134766
00000240,1,1,0,1.0,0.0,0.0,0.0,0.0,False,False,0.4946634066246729,0.42850942705819606,False,False,-0.06615397956647684,98.52909088134766
00000240,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7795856194040617,0.824157399102841,False,False,0.044571779698779346,98.52909088134766
00000250,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.6080023279332458,0.6452264504004247,False,False,0.03722412246717888,107.71732330322266
00000250,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8679806315714504,False,False,0.8679806315714504,107.71732330322266
00000254,0,0,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,110.37903594970703
00000254,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.757976040745887,0.6840320120264815,False,False,-0.07394402871940553,110.37903594970703
00000257,0,0,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7448398411854473,True,True,0.7448398411854473,108.19091796875
00000257,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8916488685775091,0.9300158699609211,False,False,0.03836700138341198,108.19091796875
00000257,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8866574043626796,0.9159892825255629,False,False,0.029331878162883296,108.19091796875
00000262,0,0,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8142645964585302,0.7618813653973576,False,False,-0.0523832310611726,85.97517395019531
00000262,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8580501695837852,0.7454786472962914,False,True,-0.11257152228749379,85.97517395019531
00000262,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.808644369630431,0.8328401565011825,False,False,0.024195786870751523,85.97517395019531
00000262,3,3,6,1.0,0.0,0.0,0.0,0.0,True,False,0.7707389506206777,0.0,False,False,-0.7707389506206777,85.97517395019531
00000274,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7296620763693367,0.8568332148602237,False,False,0.12717113849088701,101.36597442626953
00000289,0,0,5,1.0,0.0,0.0,0.0,0.0,True,False,0.8541609871563208,0.0,True,True,-0.8541609871563208,99.16476440429688
00000299,0,0,3,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.5159614331539948,False,False,0.5159614331539948,113.900634765625
00000299,1,1,2,1.0,0.0,0.0,0.0,0.0,True,False,0.9287231268051737,0.0,False,False,-0.9287231268051737,113.900634765625
00000299,2,2,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,113.900634765625
00000299,3,3,3,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,113.900634765625
00000299,4,4,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7664997391098304,0.8041227300398711,False,False,0.037622990930040734,113.900634765625
00000300,0,0,3,1.0,0.0,0.0,0.0,0.0,True,True,0.7123415107609102,0.7677000900969718,False,False,0.055358579336061586,103.36711883544922
00000300,1,1,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8931734968633509,False,False,0.8931734968633509,103.36711883544922
00000300,2,2,5,1.0,0.0,0.0,0.0,0.0,True,True,0.6323067848309979,0.7373202241466486,False,False,0.10501343931565066,103.36711883544922
00000300,3,3,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8548683715294085,0.7826109525832112,True,False,-0.0722574189461973,103.36711883544922
00000300,4,4,6,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,103.36711883544922
00000300,5,5,2,1.0,0.0,0.0,0.0,0.0,True,True,0.7482120924903314,0.7541763610039278,False,False,0.005964268513596438,103.36711883544922
00000300,6,6,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7678825530564144,0.6641757931197784,False,False,-0.10370675993663603,103.36711883544922
00000300,7,7,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6646394872766159,0.7395223509504375,True,False,0.07488286367382158,103.36711883544922
00000300,8,8,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7446350301314224,True,False,0.7446350301314224,103.36711883544922
00000300,9,9,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,103.36711883544922
00000300,10,10,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,103.36711883544922
00000300,11,11,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8802730822621315,0.7973521729645585,False,False,-0.08292090929757301,103.36711883544922
00000302,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8477531906963915,0.8589854954154023,False,False,0.01123230471901071,98.50929260253906
00000302,1,1,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8589738506992404,0.7627132896186773,False,False,-0.09626056108056302,98.50929260253906
00000302,2,2,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8611552252847159,0.8642131289013165,False,False,0.0030579036166006324,98.50929260253906
00000302,3,3,1,1.0,0.0,0.0,0.0,0.0,True,False,0.5345388318679775,0.0,False,False,-0.5345388318679775,98.50929260253906
00000302,4,4,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8222591699379134,0.8073280402594251,False,False,-0.014931129678488309,98.50929260253906
00000302,5,5,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7754094574518345,0.7276861616570202,False,False,-0.04772329579481438,98.50929260253906
00000302,6,6,2,1.0,0.0,0.0,0.0,0.0,True,False,0.780349055429177,0.0,False,False,-0.780349055429177,98.50929260253906
00000302,7,7,2,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7876222073815089,True,False,0.7876222073815089,98.50929260253906
00000302,8,8,6,1.0,0.0,0.0,0.0,0.0,True,False,0.8319639984855319,0.0,False,True,-0.8319639984855319,98.50929260253906
00000302,9,9,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7609593900367619,0.7918550108901687,False,False,0.030895620853406802,98.50929260253906
00000360,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6730101459519836,0.6640523531522163,False,False,-0.008957792799767272,109.38164520263672
00000360,1,1,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,109.38164520263672
00000360,2,2,0,1.0,0.0,0.0,0.0,0.0,True,False,0.9094206207817789,0.0,False,True,-0.9094206207817789,109.38164520263672
00000360,3,3,0,1.0,0.0,0.0,0.0,0.0,True,False,0.6929430957953088,0.0,True,False,-0.6929430957953088,109.38164520263672
00000370,0,0,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8714687846128919,True,True,0.8714687846128919,96.9084243774414
00000370,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8525105253064573,0.7318528107670828,False,True,-0.12065771453937457,96.9084243774414
00000370,2,2,1,1.0,0.0,0.0,0.0,0.0,True,True,0.5093890261994218,0.5172408943133424,False,False,0.00785186811392058,96.9084243774414
00000370,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7493398705556962,0.7837094331573788,True,True,0.03436956260168267,96.9084243774414
00000383,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7615620715082962,0.7888672673700109,False,False,0.02730519586171465,97.7745361328125
00000400,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.869407455153042,0.8279639255258142,False,False,-0.04144352962722775,90.72377014160156
00000400,1,1,2,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,90.72377014160156
00000400,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8440632795396938,True,False,0.8440632795396938,90.72377014160156
00000400,3,3,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8948786346202305,0.9200885778093834,False,False,0.025209943189152817,90.72377014160156
00000400,4,4,2,1.0,0.0,0.0,0.0,0.0,True,False,0.8481612563994575,0.0,False,False,-0.8481612563994575,90.72377014160156
00000400,5,5,1,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.774515554065801,True,False,0.774515554065801,90.72377014160156
00000400,6,6,1,1.0,0.0,0.0,0.0,0.0,True,True,0.7499987227417376,0.8009874634565365,True,False,0.050988740714798864,90.72377014160156
00000400,7,7,4,1.0,0.0,0.0,0.0,0.0,True,False,0.6934903624379214,0.0,False,False,-0.6934903624379214,90.72377014160156
00000426,0,0,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,141.95315551757812
00000426,1,1,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8389665917116123,0.8594046483871965,False,True,0.020438056675584293,141.95315551757812
00000426,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8684562376354533,0.902341789623464,False,False,0.03388555198801069,141.95315551757812
00000426,3,3,1,1.0,0.0,0.0,0.0,0.0,True,True,0.6508047114710226,0.7409684392902357,False,False,0.09016372781921311,141.95315551757812
00000426,4,4,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,False,0.0,141.95315551757812
00000428,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8260159170893336,0.8295304520022061,False,False,0.003514534912872458,125.75850677490234
00000428,1,1,3,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.849573224394018,False,False,0.849573224394018,125.75850677490234
00000443,0,0,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,105.29469299316406
00000461,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.730179637207388,0.8129941237809527,False,False,0.08281448657356472,103.75761413574219
00000461,1,1,5,1.0,0.0,0.0,0.0,0.0,True,False,0.7555429507885703,0.0,False,False,-0.7555429507885703,103.75761413574219
00000461,2,2,2,1.0,0.0,0.0,0.0,0.0,True,True,0.7079722694468522,0.6652262272469409,False,False,-0.042746042199911294,103.75761413574219
00000461,3,3,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8407028985492186,0.7115277296823302,False,False,-0.1291751688668884,103.75761413574219
00000461,4,4,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,103.75761413574219
00000461,5,5,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7856309345736001,0.8206839354158116,False,False,0.035053000842211524,103.75761413574219
00000473,0,0,7,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.9653634212851336,True,True,0.9653634212851336,93.04447174072266
00000475,0,0,2,1.0,0.0,0.0,0.0,0.0,True,True,0.8826237539178499,0.8265921776017462,False,False,-0.05603157631610367,71.85889434814453
00000475,1,1,6,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7689965532250945,True,False,0.7689965532250945,71.85889434814453
00000475,2,2,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8583579294271874,0.8107712691893665,False,False,-0.04758666023782088,71.85889434814453
00000475,3,3,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,71.85889434814453
00000493,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8357267053500924,0.8329995710980926,False,False,-0.0027271342519997743,89.49512481689453
00000515,0,0,4,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,142.03550720214844
00000515,1,1,4,1.0,0.0,0.0,0.0,0.0,True,True,0.7965458380559554,0.6324390037099222,False,False,-0.16410683434603313,142.03550720214844
00000515,2,2,4,1.0,0.0,0.0,0.0,0.0,True,True,0.6865324748679617,0.5304303792922741,True,False,-0.15610209557568755,142.03550720214844
00000521,0,0,5,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,116.85295867919922
00000521,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.883850534899633,0.7621173022678973,False,False,-0.12173323263173563,116.85295867919922
00000521,2,2,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,116.85295867919922
00000534,0,0,6,1.0,0.0,0.0,0.0,0.0,True,True,0.8947589253511165,0.8686666360499901,False,False,-0.026092289301126392,101.0899887084961
00000539,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8668365314784261,0.7898434960997027,False,False,-0.07699303537872337,114.99018859863281
00000539,1,1,1,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,114.99018859863281
00000542,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8768550873269281,0.8300781671343043,True,False,-0.046776920192623805,124.04202270507812
00000542,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7842244131526276,0.8329293237127032,False,False,0.04870491056007564,124.04202270507812
00000556,0,0,2,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8945323147987412,True,False,0.8945323147987412,153.52647399902344
00000556,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8124768348553252,0.7617724056989922,False,False,-0.050704429156333,153.52647399902344
00000558,0,0,4,1.0,0.0,0.0,0.0,0.0,True,False,0.7290948069864903,0.0,False,True,-0.7290948069864903,129.86720275878906
00000558,1,1,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,True,True,0.0,129.86720275878906
