id,rgb_luminance,ir_luminance,rgb_gray_sd,gradient_corr,edge_distance_median_norm_diag,edge_distance_p90_norm_diag,phase_dx_norm,phase_dy_norm,phase_response,phase_shift_norm,rgb_shape,ir_shape,rgb_gt_n,ir_gt_n,matched_gt_n,identical_label_bytes
00000174,125.49453735351562,179.43116760253906,28.47315216064453,0.7727002466132848,0.0,0.009882117688026186,9.24800621004529e-05,-0.0004846885297585146,0.6030584244430065,0.0004934323993877724,"[512, 512]","[512, 512]",7,7,7,True
00000179,122.01788330078125,174.3103790283203,25.786518096923828,0.7254761343142005,0.0,0.007967217989988725,-6.791321168542197e-05,-0.0007105600654639055,0.5597271012887358,0.0007137981584127957,"[512, 512]","[512, 512]",1,1,1,True
00000189,142.2207794189453,192.14535522460938,30.618831634521484,0.7839037765944562,0.0,0.011899645477912356,0.0001373292260052672,0.00037291542244961563,0.6260018266737462,0.000397398073241405,"[512, 512]","[512, 512]",2,2,2,True
00000194,141.75738525390625,178.83990478515625,13.673783302307129,0.750225079997348,0.0,0.009137276102126779,0.00012900998469795867,-0.00024581137714720926,0.6541235440969467,0.0002776090943877291,"[512, 512]","[512, 512]",1,1,1,True
00000205,94.77630615234375,167.83486938476562,36.225555419921875,0.6953781244689047,0.0,0.007967217989988725,-0.0002763051911244041,-0.0003963931608310212,0.4477255942299962,0.0004831895038138777,"[512, 512]","[512, 512]",3,3,3,True
00000221,73.53661346435547,175.8579559326172,36.47615432739258,0.6174727024214626,0.0,0.006629126073623883,0.0004750430671468742,0.0005122522920915529,0.35584294140338896,0.000698618870627869,"[512, 512]","[512, 512]",2,2,2,True
00000240,98.52909088134766,174.05279541015625,36.48231506347656,0.7881337322148997,0.0,0.004941058844013093,-0.00026329706504188974,0.0002677845433113113,0.7462463986873626,0.00037554481236747327,"[512, 512]","[512, 512]",3,3,3,True
00000250,107.71732330322266,161.98306274414062,32.75147247314453,0.6955927572203044,0.0,0.011048543456039804,-0.00010431610466836716,-0.00027514195001039355,0.6127917075529694,0.00029425319428802064,"[512, 512]","[512, 512]",2,2,2,True
00000254,110.37903594970703,148.79510498046875,35.5374755859375,0.834198978610344,0.0,0.003125,0.00019366479347606713,-0.00022392682513752148,0.727416199631989,0.0002960562028539478,"[512, 512]","[512, 512]",2,2,2,True
00000257,108.19091796875,156.58689880371094,40.33570098876953,0.7438278767934686,0.0,0.009110862335695781,0.0005051063386294352,0.000503426593276668,0.5283089194446802,0.0007131414643265284,"[512, 512]","[512, 512]",3,3,3,True
00000262,85.97517395019531,161.47885131835938,40.57350158691406,0.6664906070608618,0.0,0.009882117688026186,-1.795865887652681e-05,0.00013394114971347902,0.4750802656263113,0.00013513972404593721,"[512, 512]","[512, 512]",4,4,4,True
00000274,101.36597442626953,168.49729919433594,39.80957794189453,0.7814791309792614,0.0,0.002209708691207961,-0.00015325255621094768,9.913460378374594e-05,0.6550898253917694,0.0001825212745203966,"[512, 512]","[512, 512]",1,1,1,True
00000289,99.16476440429688,159.31150817871094,21.543926239013672,0.670936875397501,0.0,0.009882117688026186,9.279251757874363e-05,-0.0003948487719361182,0.49011187843978404,0.00040560572483393546,"[512, 512]","[512, 512]",1,1,1,True
00000299,113.900634765625,163.89218139648438,35.48637390136719,0.73511577996133,0.0,0.009110862335695781,-0.00037304244736215966,-3.252329490441852e-05,0.5201775565743446,0.00037445751727717977,"[512, 512]","[512, 512]",5,5,5,True
00000300,103.36711883544922,151.92120361328125,38.75719451904297,0.749300177622348,0.0,0.009110862335695781,0.00014986150874243264,4.451222016630396e-05,0.5621947038918733,0.00015633236883861172,"[512, 512]","[512, 512]",12,12,12,True
00000302,98.50929260253906,163.5691375732422,45.98515319824219,0.6920694214505428,0.0,0.009882117688026186,0.0010367687767959487,3.826462056766289e-05,0.4418018810451031,0.001037474663655048,"[512, 512]","[512, 512]",10,10,10,True
00000360,109.38164520263672,151.65130615234375,37.405582427978516,0.6824655990884195,0.0,0.011267347735824966,-0.00021669800195782684,-0.00027724129640018804,0.644350863546133,0.0003518817421836081,"[512, 512]","[512, 512]",4,4,4,True
00000370,96.9084243774414,161.22132873535156,26.55213165283203,0.7337187367493142,0.0,0.006987712429686843,-0.00013486793474166704,-0.0004559519498848807,0.5207606138288975,0.0004754803260128723,"[512, 512]","[512, 512]",4,4,4,True
00000383,97.7745361328125,153.7524871826172,30.25204086303711,0.7150162159224875,0.0,0.006629126073623883,-0.00024065886471085206,-4.662811491122909e-05,0.3996358674764633,0.0002451343922506407,"[512, 512]","[512, 512]",1,1,1,True
00000400,90.72377014160156,167.01832580566406,28.239166259765625,0.7291844570024962,0.0,0.014823176532039278,0.00019556547327974626,-0.0003272471837581392,0.5938885366916656,0.00038123034194141017,"[512, 512]","[512, 512]",8,8,8,True
00000426,141.95315551757812,180.90554809570312,31.697996139526367,0.8490697554188156,0.0,0.003125,-8.694944127629611e-05,-8.095606862168481e-05,0.8422396185994149,0.00011880273727881445,"[512, 512]","[512, 512]",5,5,5,True
00000428,125.75850677490234,162.0016632080078,31.6363525390625,0.8238892153925838,0.0,0.006987712429686843,-7.09103398997435e-05,7.950723391836334e-05,0.6881696346402169,0.00010653486072664899,"[512, 512]","[512, 512]",2,2,2,True
00000443,105.29469299316406,174.49990844726562,26.373371124267578,0.7823190476895074,0.0,0.011267347735824966,-9.402200321062537e-05,0.00034884375443091644,0.454296203404665,0.00036129226686049674,"[512, 512]","[512, 512]",1,1,1,True
00000461,103.75761413574219,149.37062072753906,33.87818145751953,0.7844553616624422,0.0,0.006629126073623883,0.00033803476438576396,0.0005013462976165784,0.5989200463891029,0.0006046615682075302,"[512, 512]","[512, 512]",6,6,6,True
00000473,93.04447174072266,151.75291442871094,21.09166145324707,0.5875760940128903,0.0,0.006987712429686843,0.0006098563868708773,-0.00033699299754674783,0.4318834342062473,0.000696770473687529,"[512, 512]","[512, 512]",1,1,1,True
00000475,71.85889434814453,149.51800537109375,26.246566772460938,0.6749381400092085,0.0,0.007967217989988725,0.0001399199341189039,0.00023697698727707107,0.534825386106968,0.00027520116362899976,"[512, 512]","[512, 512]",4,4,4,True
00000493,89.49512481689453,175.3748016357422,23.98939323425293,0.6767354785506526,0.0,0.006987712429686843,0.00043913755487485774,-0.00032651092569508934,0.5806044483184815,0.0005472213233233267,"[512, 512]","[512, 512]",1,1,1,True
00000515,142.03550720214844,192.0263214111328,50.11195755004883,0.7330465139311718,0.0,0.006629126073623883,0.0002893219834493088,0.00044075957517355493,0.5873742742091417,0.0005272344954706726,"[512, 512]","[512, 512]",3,3,3,True
00000521,116.85295867919922,222.6617431640625,31.338449478149414,0.6698143961757661,0.0,0.006629126073623883,0.0002842347249218058,-0.0003156079569034631,0.4808246264234185,0.00042473257623138925,"[512, 512]","[512, 512]",3,3,3,True
00000534,101.0899887084961,147.06512451171875,36.91390609741211,0.7091153680847396,0.0,0.019008632907181935,0.00037691341712751123,-0.000105830021899056,0.6206841135025024,0.0003914891027166554,"[512, 512]","[512, 512]",1,1,1,True
00000539,114.99018859863281,226.18707275390625,22.663047790527344,0.5196273248122177,0.0,0.006629126073623883,0.0016783962092118188,-0.0002702574132418256,0.3834162460267544,0.0017000155600784266,"[512, 512]","[512, 512]",2,2,2,True
00000542,124.04202270507812,202.29354858398438,31.234375,0.5485909966435091,0.0,0.02307003603161469,0.00018227814010911557,-0.0004636394394086807,0.4695961727201939,0.0004981835506485878,"[512, 512]","[512, 512]",2,2,2,True
00000556,153.52647399902344,169.26918029785156,18.657455444335938,0.8943482855748017,0.0,0.002209708691207961,0.0001223231219757537,4.4085668719073824e-05,0.8238902835547924,0.0001300249682034302,"[512, 512]","[512, 512]",2,2,2,True
00000558,129.86720275878906,176.0560760498047,26.805280685424805,0.6251785587013071,0.0,0.006987712429686843,0.0005551562806563659,-2.1537100062385407e-05,0.6949120163172483,0.0005555738858435545,"[512, 512]","[512, 512]",3,3,3,True
00000572,154.15069580078125,175.8397979736328,30.819040298461914,0.7131596746541319,0.0,0.013258252147247766,-0.000776566802632317,-2.3203003523786238e-05,0.6153423933312296,0.0007769133660345308,"[512, 512]","[512, 512]",6,6,6,True
00000583,109.68965148925781,150.04188537597656,15.219815254211426,0.70474526196168,0.0,0.006629126073623883,0.00020331069029948522,-0.00010733219404936988,0.6815562109649181,0.0002299031027835527,"[512, 512]","[512, 512]",1,1,1,True
00000612,148.31565856933594,172.0227508544922,35.430240631103516,0.9014768078648392,0.0,0.002209708691207961,4.7005215131967756e-05,0.00010241442814447055,0.8590523700416088,0.00011268631390617715,"[512, 512]","[512, 512]",4,4,4,True
00000620,124.93982696533203,156.2100067138672,17.675626754760742,0.8740621226976238,0.0,0.002209708691207961,6.375285117261597e-05,-0.0001777464666806061,0.813664789898321,0.00018883387527156653,"[512, 512]","[512, 512]",2,2,2,True
00000625,127.18719482421875,174.3331298828125,28.835994720458984,0.6484410824328173,0.0,0.004419417382415922,-0.00018852638861019955,-4.055923432844111e-05,0.5288003367185593,0.00019283996134544668,"[512, 512]","[512, 512]",1,1,1,True
00000629,196.7041015625,196.77980041503906,13.756217002868652,0.969580515714526,0.0,0.002209708691207961,-5.7891399342135943e-05,-2.847895998137062e-06,0.8714101932570338,5.7961406378786764e-05,"[512, 512]","[512, 512]",1,1,1,True
00000639,104.35614776611328,167.38925170898438,19.735307693481445,0.76076647995337,0.0,0.004941058844013093,-0.0007570205244434192,0.00045682437879390747,0.6258685962855816,0.0008841767852013696,"[512, 512]","[512, 512]",2,2,2,True
00000644,119.2631607055664,164.93479919433594,46.201263427734375,0.7905318508164718,0.0,0.015467960838455726,-0.0005818819813106834,0.0004494012630978261,0.6713237252086401,0.0007352197871711343,"[512, 512]","[512, 512]",1,1,1,True
00000658,132.5076904296875,164.44960021972656,32.832340240478516,0.8888902933609527,0.0,0.003125,2.365511951358812e-05,-1.4293914470187019e-05,0.7245111833373085,2.763839123543842e-05,"[512, 512]","[512, 512]",1,1,1,True
00000663,94.9417495727539,110.2747573852539,35.800697326660156,0.7085657280693244,0.0,0.004419417382415922,-0.000441425002569229,0.0003508925557813569,0.42299581587314605,0.0005638985889289106,"[512, 512]","[512, 512]",1,1,1,True
00000667,111.53160858154297,146.75634765625,32.56421661376953,0.6429565600151853,0.0,0.004941058844013093,-0.0005822172891745581,0.00024455040395077177,0.3812027740478516,0.0006314917829126968,"[512, 512]","[512, 512]",1,1,1,True
00000671,110.88509368896484,137.1130828857422,23.024293899536133,0.659197758668739,0.0,0.004419417382415922,-0.00027858095870074705,-4.85144914404323e-05,0.4863018748164177,0.00028277377252912113,"[512, 512]","[512, 512]",1,1,1,True
00000685,129.76730346679688,148.2628631591797,38.4299201965332,0.8368336449005926,0.0,0.004419417382415922,-0.0004259344072953475,-0.0005859427296176278,0.5375085794925689,0.0007243956113269844,"[512, 512]","[512, 512]",3,3,3,True
00000691,115.95217895507812,148.23281860351562,31.1133975982666,0.8552922232205845,0.0,0.003125,0.00011514055162660241,-0.00013082638528230106,0.724606274291873,0.00017427819632676766,"[512, 512]","[512, 512]",1,1,1,True
00000701,100.33549499511719,118.94486236572266,24.4600772857666,0.7608303528830737,0.0,0.006629126073623883,6.742193945861175e-05,-0.00021126267861371062,0.4773870950937271,0.00022176031496956501,"[512, 512]","[512, 512]",1,1,1,True
00000710,147.10452270507812,168.93170166015625,29.86091423034668,0.9540897768340512,0.0,0.002209708691207961,7.043921996441327e-05,0.00012529611791949334,0.9162736159563064,0.00014373865476930895,"[512, 512]","[512, 512]",2,2,2,True
00000715,112.36327362060547,152.1956787109375,28.576446533203125,0.8291091452764536,0.0,0.004419417382415922,-1.1039364764275917e-05,-3.95209526429241e-05,0.5987037003040314,4.103380645520211e-05,"[512, 512]","[512, 512]",2,2,2,True
00000721,111.37551879882812,131.63433837890625,49.39591598510742,0.838650230965584,0.0,0.003125,-1.7169525066673684e-05,0.00022690594684178224,0.6141307539492845,0.00022755461169394223,"[512, 512]","[512, 512]",4,4,4,True
00000770,107.65371704101562,154.62741088867188,26.07233428955078,0.8633392210482442,0.0,0.004419417382415922,-0.00032684651039218695,0.00012186823658630886,0.6190362957865,0.00034882733328139083,"[512, 512]","[512, 512]",8,8,8,True
00000825,97.83975219726562,153.45689392089844,28.489925384521484,0.7051629431291806,0.0,0.004419417382415922,0.0008979563351717345,0.0006177750362182266,0.41744502693414687,0.0010899410879719527,"[512, 512]","[512, 512]",2,2,2,True
00000855,107.5642318725586,169.9814453125,21.98947525024414,0.7625198646754187,0.0,0.00625,0.00024458398850519815,0.00010412287297256739,0.6545553064346313,0.00026582494260165337,"[512, 512]","[512, 512]",3,3,3,True
00000857,112.49887084960938,178.95858764648438,41.49073028564453,0.682471384279869,0.0,0.006629126073623883,-0.0006199942332235864,-0.0005508294923160407,0.5021561746299267,0.0008293406892439621,"[512, 512]","[512, 512]",4,4,4,True
00000864,119.94837951660156,182.19781494140625,58.96918869018555,0.62908646672357,0.0,0.004941058844013093,-0.0010654713360656487,3.0003089227914615e-05,0.4927485106140375,0.0010658936876352804,"[512, 512]","[512, 512]",1,1,1,True
00000868,83.13982391357422,176.77835083007812,19.751413345336914,0.7843284431932386,0.0,0.004419417382415922,0.00024404525655530307,0.0004368216281899429,0.45606975570321084,0.0005003710843980259,"[512, 512]","[512, 512]",2,2,2,True
00000879,131.01524353027344,170.9996795654297,23.886438369750977,0.8779296562357638,0.0,0.004419417382415922,-0.00034194412021095746,-0.0002482322478315702,0.7151562565565109,0.00042254589124775526,"[512, 512]","[512, 512]",1,1,1,True
00000881,116.65846252441406,165.28033447265625,37.40393829345703,0.6735433519980623,0.0,0.006987712429686843,1.3951023997549328e-05,0.0004857512488473326,0.48307540744543076,0.00048595154781863115,"[512, 512]","[512, 512]",5,5,5,True
00000897,95.75253295898438,148.5054931640625,42.08967971801758,0.5735510015622792,0.0,0.009375,-0.0013029965349971029,0.0004491760737025174,0.4980973403900862,0.0013782449402777671,"[512, 512]","[512, 512]",4,4,4,True
00000911,109.25531005859375,158.58583068847656,44.712154388427734,0.6597939648516923,0.0,0.013258252147247766,0.00010259964203980232,0.0005803488740060203,0.4973887576162815,0.0005893483707509093,"[512, 512]","[512, 512]",3,3,3,True
00000922,170.1051483154297,199.77281188964844,27.744264602661133,0.890718834806601,0.0,0.002209708691207961,3.663746316950878e-05,-0.00037929214799596876,0.7697152729332447,0.0003810575248422382,"[512, 512]","[512, 512]",3,3,3,True
00000927,128.15098571777344,192.3173370361328,23.931669235229492,0.4535033126320312,0.002209708691207961,0.011899645477912356,0.00023990160105347158,0.00023899957808533047,0.32116801410913465,0.00033863487196829714,"[512, 512]","[512, 512]",1,1,1,True
00000938,134.2154541015625,193.98635864257812,30.62255096435547,0.6864787938630474,0.0,0.008838834764831844,-0.0001296524749540673,-0.0009841527005947093,0.6067418316751718,0.0009926561853681134,"[512, 512]","[512, 512]",1,1,1,True
00000940,140.5530242919922,183.04298400878906,35.229366302490234,0.8221362359681053,0.0,0.004419417382415922,-6.980696313974022e-05,-6.2037173019113824e-06,0.7600651226192713,7.008208195505527e-05,"[512, 512]","[512, 512]",1,1,1,True
00000941,147.95022583007812,178.90232849121094,23.98518943786621,0.7005328109945541,0.0,0.00625,0.0004602367193478507,-0.0003135435223164507,0.5971071755886078,0.0005568908135556546,"[512, 512]","[512, 512]",1,1,1,True
00000943,151.1745147705078,182.28663635253906,22.000797271728516,0.8454596279181799,0.0,0.003125,-1.4076683037878013e-05,-3.108658784114482e-05,0.7494112865626812,3.412519522221222e-05,"[512, 512]","[512, 512]",1,1,1,True
00000949,147.26654052734375,180.5730743408203,19.023290634155273,0.8671792432948202,0.0,0.002209708691207961,-1.3634416478325306e-05,-3.937641468878539e-05,0.9060789143666625,4.1670125347155153e-05,"[512, 512]","[512, 512]",3,3,3,True
00000952,135.7060089111328,184.04261779785156,21.00408172607422,0.6607743957951738,0.0,0.013258252147247766,0.000151590333695939,-0.00027747548484482467,0.6591341136582196,0.0003161839242591512,"[512, 512]","[512, 512]",6,6,6,True
00000977,119.79298400878906,193.9468536376953,32.605072021484375,0.7155495189735387,0.0,0.006629126073623883,-0.00021493257245008834,-0.00017049135177789055,0.5366288983821869,0.0002743415967932404,"[512, 512]","[512, 512]",1,1,1,True
00000980,134.77247619628906,188.86529541015625,24.237194061279297,0.4916251426340574,0.002209708691207961,0.017677669529663688,9.482353176188951e-05,0.000967052152625314,0.3002349573373795,0.0009716899547042007,"[512, 512]","[512, 512]",2,2,2,True
00000998,117.88890075683594,188.47987365722656,19.45585060119629,0.6342594754702396,0.002209708691207961,0.009882117688026186,0.00041099974014464636,0.00019361945177029938,0.4557412950694561,0.000454322879132009,"[512, 512]","[512, 512]",3,3,3,True
00001002,180.31797790527344,209.48477172851562,25.54935646057129,0.8940023359026972,0.0,0.003125,7.613599714977326e-05,-1.9586553800632345e-05,0.7348594224452972,7.861503133482393e-05,"[512, 512]","[512, 512]",1,1,1,True
00001005,145.71669006347656,186.47052001953125,32.551090240478516,0.8662735656605397,0.0,0.003125,-0.00037695180625600954,-0.0003933022896621452,0.8497714941203595,0.0005447745912697784,"[512, 512]","[512, 512]",1,1,1,True
00001011,106.06133270263672,176.6371612548828,26.4815616607666,0.6971870917837383,0.0,0.011899645477912356,-2.354784648552766e-05,0.00020711921468912208,0.5782093145512044,0.00020845352040093886,"[512, 512]","[512, 512]",8,8,8,True
00001017,146.57733154296875,185.50494384765625,24.447811126708984,0.8766165123378207,0.0,0.002209708691207961,-2.03194401898088e-05,-0.00021606024753015874,0.8288350263237954,0.00021701361757369211,"[512, 512]","[512, 512]",1,1,1,True
00001018,161.48751831054688,190.17807006835938,36.86872863769531,0.9278876767713133,0.0,0.002209708691207961,-0.000127200884987122,-6.73181092727404e-06,0.8574017941206694,0.00012737889314901274,"[512, 512]","[512, 512]",1,1,1,True
00001026,106.4957275390625,180.59646606445312,32.36940383911133,0.7601104960799483,0.0,0.006629126073623883,-0.00028923151503361665,0.0009469301730255175,0.5537466032803059,0.0009901169738342928,"[512, 512]","[512, 512]",1,1,1,True
00001033,128.68280029296875,179.8929443359375,24.474573135375977,0.7792640697383693,0.0,0.004419417382415922,0.00029458888051641096,-0.0003441864355337998,0.45740953605622053,0.00045304184236047646,"[512, 512]","[512, 512]",3,3,3,True
00001037,129.8256378173828,169.05038452148438,23.875320434570312,0.5075062161060342,0.002209708691207961,0.008838834764831844,0.00030964700356301834,-0.0005258246728763183,0.3630854871869087,0.0006102236093605712,"[512, 512]","[512, 512]",1,1,1,True
00001045,157.06822204589844,205.1747589111328,16.54712677001953,0.7016006272602376,0.0,0.007967217989988725,0.000145220171995053,-0.00024718841397879386,0.5848784136772156,0.0002866897458222466,"[512, 512]","[512, 512]",1,1,1,True
00001059,163.0039825439453,194.5269775390625,23.931316375732422,0.810596411658204,0.0,0.002209708691207961,6.598337988208413e-05,-0.0007440850813044797,0.5826701532304287,0.0007470049629290005,"[512, 512]","[512, 512]",3,3,3,True
00001072,154.76824951171875,193.87432861328125,16.431556701660156,0.7888143505395627,0.0,0.015625,0.0002887390947646118,-0.00014899335822873283,0.7064051461219788,0.00032491427429671814,"[512, 512]","[512, 512]",1,1,1,True
00001074,116.4337387084961,159.33441162109375,25.315662384033203,0.7439817701533911,0.0,0.006987712429686843,-0.00030517957751632354,-0.00012628246135459875,0.4883082147315145,0.00033027539202734656,"[512, 512]","[512, 512]",4,4,4,True
00001075,134.4923095703125,185.6267547607422,7.644193649291992,0.7026204260318462,0.0,0.011899645477912356,0.0010755416091762448,-0.0003328160159743021,0.4302051030099392,0.0011258580077249676,"[512, 512]","[512, 512]",1,1,1,True
00001082,121.83930206298828,162.65213012695312,14.166230201721191,0.45061912979220453,0.002209708691207961,0.017677669529663688,0.0008240548836833562,-0.0002874624715508034,0.26597210109233854,0.0008727549048114746,"[512, 512]","[512, 512]",1,1,1,True
00001090,154.09774780273438,186.3484649658203,10.72369384765625,0.9676103788718813,0.0,0.002209708691207961,-0.00047480274138820275,0.00015962889829763683,0.8779003309831023,0.0005009181853371565,"[512, 512]","[512, 512]",2,2,2,True
00001093,125.27600860595703,165.33529663085938,23.773319244384766,0.7900992938692908,0.0,0.011048543456039804,1.5190913927387584e-05,-0.000341697105734351,0.8100506771355868,0.00034203461218593287,"[512, 512]","[512, 512]",5,5,5,True
00001094,132.85121154785156,181.9284210205078,18.50944709777832,0.8444460911251743,0.0,0.003125,0.00026200484358414046,-0.0008910425760994655,0.6930375005304813,0.0009287644537144613,"[512, 512]","[512, 512]",4,4,4,True
00001095,143.81500244140625,175.1997833251953,17.075918197631836,0.804299914734149,0.0,0.002209708691207961,6.803663097434409e-05,0.0005571256796859991,0.6625216277688741,0.0005612646489134386,"[512, 512]","[512, 512]",1,1,1,True
00001115,129.9857635498047,171.2316131591797,24.28319549560547,0.729751642454017,0.0,0.006629126073623883,-0.00042372439415006014,-0.0003816003413918523,0.6156522896885872,0.0005702290616482237,"[512, 512]","[512, 512]",9,9,9,True
00001121,122.52253723144531,175.19659423828125,12.61590576171875,0.7689857655814455,0.0,0.004419417382415922,0.0006002176665072412,0.0005497181277279495,0.4761312649399042,0.000813911092896589,"[512, 512]","[512, 512]",5,5,5,True
00001122,126.74152374267578,154.64678955078125,17.634349822998047,0.8714117470436838,0.0,0.004419417382415922,-3.283562091693781e-05,5.243664026295391e-05,0.7819658091664314,6.186904915276526e-05,"[512, 512]","[512, 512]",1,1,1,True
00001150,110.1083755493164,171.0996856689453,21.01837730407715,0.6982666405437147,0.0,0.006629126073623883,0.00022772737822993606,5.315936312477731e-07,0.48624695897102355,0.00022772799868981666,"[512, 512]","[512, 512]",2,2,2,True
00001172,143.32701110839844,184.73410034179688,22.584083557128906,0.8519040132450036,0.0,0.026700011704117285,1.5168701893752968e-05,2.1848437859883772e-05,0.5983776495978236,2.6597814836161774e-05,"[512, 512]","[512, 512]",2,2,2,True
00001179,140.480224609375,188.14419555664062,26.831623077392578,0.7932337207220017,0.0,0.004419417382415922,-9.186802779934667e-05,-0.0005014324003342451,0.5037668141722679,0.0005097785662782462,"[512, 512]","[512, 512]",2,2,2,True
00001199,139.0576629638672,184.52955627441406,17.91741371154785,0.8427497073460631,0.0,0.004419417382415922,0.00039097584425187295,-0.0002724108683935356,0.697477071583271,0.000476518406787592,"[512, 512]","[512, 512]",2,2,2,True
00001227,139.67930603027344,177.68211364746094,33.22640609741211,0.8206257526422831,0.0,0.007967217989988725,0.0001994524731617986,4.9459091229486776e-05,0.7496360766142607,0.0002054932864003218,"[512, 512]","[512, 512]",7,7,7,True
00001253,107.36453247070312,172.58450317382812,20.353347778320312,0.430470119415557,0.002209708691207961,0.015467960838455726,0.001250102217688376,0.00042994698066660674,0.3319531214237213,0.0013219719970005894,"[512, 512]","[512, 512]",1,1,1,True
00001258,132.05584716796875,170.2511749267578,17.422155380249023,0.7356716270675909,0.0,0.004941058844013093,-6.825554737739381e-05,-3.528384132707174e-05,0.6755590686574579,7.683598900633496e-05,"[512, 512]","[512, 512]",1,1,1,True
00001263,157.3416290283203,199.96339416503906,25.82752227783203,0.770018891020286,0.0,0.004419417382415922,-0.00030139115853948794,3.928004308066946e-05,0.6240858813375234,0.000303940047098427,"[512, 512]","[512, 512]",1,1,1,True
00001264,140.76539611816406,190.41851806640625,24.383264541625977,0.7752665918796652,0.0,0.009882117688026186,-0.00030395566417649176,-0.0002159270181770978,0.5735076471045614,0.0003728451729120614,"[512, 512]","[512, 512]",1,1,1,True
